,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
290,26,Little Rock,2601000.0,2.601,2.627,0.0,4.452
291,26,Owensboro,774000.0,0.774,3.308,0.013,4.462
292,26,Paducah,684000.0,0.684,1.767,0.677,4.18
293,26,Princeton,315000.0,0.315,2.5,0.063,3.997
294,26,Robinson,513000.0,0.513,2.591,0.005,6.17
295,26,St. Louis,3348000.0,3.348,1.668,1.895,1.816
296,26,Wood River,558000.0,0.558,3.1,0.0,4.917
297,27,Cape Girardeau,729000.0,0.729,2.077,0.06,5.198
298,27,Evansville,882000.0,0.882,3.063,0.0,4.282
299,27,Greenville,675000.0,0.675,1.471,0.138,5.446
300,27,Jonesboro,990000.0,0.99,1.028,4.114,3.791
301,27,Little Rock,2511000.0,2.511,2.536,0.001,4.47
302,27,Owensboro,756000.0,0.756,3.231,0.018,4.409
303,27,Paducah,648000.0,0.648,1.674,0.759,3.906
304,27,Princeton,315000.0,0.315,2.5,0.034,3.852
305,27,Robinson,459000.0,0.459,2.318,0.013,4.745
306,27,St. Louis,3393000.0,3.393,1.698,1.911,2.007
307,27,Wood River,612000.0,0.612,3.4,0.0,4.95
308,28,Cape Girardeau,792000.0,0.792,2.256,0.106,5.127
309,28,Evansville,801000.0,0.801,2.781,0.0,4.052
310,28,Greenville,648000.0,0.648,1.412,0.124,5.654
311,28,Jonesboro,954000.0,0.954,1.019,4.226,3.63
312,28,Little Rock,2655000.0,2.655,2.682,0.002,4.703
313,28,Owensboro,747000.0,0.747,3.192,0.014,4.117
314,28,Paducah,702000.0,0.702,1.814,0.683,3.976
315,28,Princeton,324000.0,0.324,2.571,0.071,3.688
316,28,Robinson,423000.0,0.423,2.136,0.013,5.33
317,28,St. Louis,3285000.0,3.285,1.644,1.816,1.925
318,28,Wood River,576000.0,0.576,3.2,0.0,5.107
319,29,Cape Girardeau,765000.0,0.765,2.179,0.082,5.087
320,29,Evansville,810000.0,0.81,2.813,0.0,4.381
321,29,Greenville,702000.0,0.702,1.529,0.261,5.232
322,29,Jonesboro,954000.0,0.954,1.0,4.25,3.686
323,29,Little Rock,2565000.0,2.565,2.591,0.0,4.738
324,29,Owensboro,756000.0,0.756,3.231,0.02,4.346
325,29,Paducah,675000.0,0.675,1.744,0.665,3.823
326,29,Princeton,315000.0,0.315,2.5,0.07,4.045
327,29,Robinson,459000.0,0.459,2.318,0.007,5.431
328,29,St. Louis,3420000.0,3.42,1.712,1.981,1.901
329,29,Wood River,612000.0,0.612,3.4,0.0,4.699
330,30,Cape Girardeau,765000.0,0.765,2.179,0.081,5.412
331,30,Evansville,810000.0,0.81,2.813,0.0,4.3
332,30,Greenville,765000.0,0.765,1.667,0.136,5.576
333,30,Jonesboro,945000.0,0.945,1.0,4.425,3.788
334,30,Little Rock,2592000.0,2.592,2.618,0.0,4.833
335,30,Owensboro,738000.0,0.738,3.154,0.015,4.323
336,30,Paducah,684000.0,0.684,1.767,0.878,3.522
337,30,Princeton,324000.0,0.324,2.571,0.152,3.5
338,30,Robinson,468000.0,0.468,2.364,0.002,5.11
339,30,St. Louis,3402000.0,3.402,1.688,1.87,2.035
340,30,Wood River,549000.0,0.549,3.05,0.0,4.62
341,31,Cape Girardeau,720000.0,0.72,2.051,0.07,5.379
342,31,Evansville,828000.0,0.828,2.875,0.0,4.242
343,31,Greenville,621000.0,0.621,1.38,0.491,4.953
344,31,Jonesboro,909000.0,0.909,1.0,4.228,3.915
345,31,Little Rock,2448000.0,2.448,2.473,0.0,4.506
346,31,Owensboro,729000.0,0.729,3.115,0.006,4.456
