,Iteration,Gates,Bays,Station_Dist,Fleet,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Truck_HoS
55348,29,3,5,25,175,954000.0,1.128,4.5,0.664,7,35,45,14
55349,29,3,5,25,200,954000.0,1.06,4.908,0.638,7,35,45,14
55350,0,3,5,50,10,306000.0,3.4,0.0,4.026,7,35,45,14
55351,0,3,5,50,25,765000.0,3.4,0.008,3.76,7,35,45,14
55352,0,3,5,50,50,882000.0,1.96,1.365,2.306,7,35,45,14
55353,0,3,5,50,75,909000.0,1.423,2.66,1.593,7,35,45,14
55354,0,3,5,50,100,909000.0,1.232,3.563,1.387,7,35,45,14
55355,0,3,5,50,125,918000.0,1.172,4.071,1.326,7,35,45,14
55356,0,3,5,50,150,900000.0,1.087,4.406,1.221,7,35,45,14
55357,0,3,5,50,175,900000.0,1.053,4.841,1.167,7,35,45,14
55358,0,3,5,50,200,909000.0,1.031,4.979,1.132,7,35,45,14
55359,1,3,5,50,10,288000.0,3.2,0.0,4.061,7,35,45,14
55360,1,3,5,50,25,783000.0,3.48,0.006,4.308,7,35,45,14
55361,1,3,5,50,50,927000.0,2.06,1.359,2.526,7,35,45,14
55362,1,3,5,50,75,918000.0,1.36,2.826,1.687,7,35,45,14
55363,1,3,5,50,100,918000.0,1.214,3.657,1.438,7,35,45,14
55364,1,3,5,50,125,918000.0,1.146,3.935,1.367,7,35,45,14
55365,1,3,5,50,150,927000.0,1.108,4.311,1.321,7,35,45,14
55366,1,3,5,50,175,909000.0,1.052,4.62,1.261,7,35,45,14
55367,1,3,5,50,200,936000.0,1.03,4.951,1.219,7,35,45,14
55368,2,3,5,50,10,369000.0,4.1,0.0,4.456,7,35,45,14
55369,2,3,5,50,25,765000.0,3.4,0.001,3.496,7,35,45,14
55370,2,3,5,50,50,891000.0,1.98,1.44,2.068,7,35,45,14
55371,2,3,5,50,75,882000.0,1.324,2.698,1.391,7,35,45,14
55372,2,3,5,50,100,918000.0,1.291,3.567,1.329,7,35,45,14
55373,2,3,5,50,125,918000.0,1.109,4.305,1.131,7,35,45,14
55374,2,3,5,50,150,909000.0,1.074,4.427,1.112,7,35,45,14
55375,2,3,5,50,175,936000.0,1.061,4.621,1.064,7,35,45,14
55376,2,3,5,50,200,954000.0,1.05,4.71,1.062,7,35,45,14
55377,3,3,5,50,10,360000.0,4.0,0.0,4.111,7,35,45,14
55378,3,3,5,50,25,792000.0,3.52,0.002,3.739,7,35,45,14
55379,3,3,5,50,50,873000.0,1.94,1.545,2.042,7,35,45,14
55380,3,3,5,50,75,900000.0,1.389,2.566,1.47,7,35,45,14
55381,3,3,5,50,100,891000.0,1.222,3.621,1.278,7,35,45,14
55382,3,3,5,50,125,909000.0,1.161,4.043,1.188,7,35,45,14
55383,3,3,5,50,150,918000.0,1.121,4.401,1.152,7,35,45,14
55384,3,3,5,50,175,936000.0,1.051,4.625,1.063,7,35,45,14
55385,3,3,5,50,200,927000.0,1.062,4.806,1.084,7,35,45,14
55386,4,3,5,50,10,351000.0,3.9,0.001,3.89,7,35,45,14
55387,4,3,5,50,25,729000.0,3.24,0.049,3.419,7,35,45,14
55388,4,3,5,50,50,891000.0,1.98,1.492,2.05,7,35,45,14
55389,4,3,5,50,75,927000.0,1.392,2.609,1.454,7,35,45,14
55390,4,3,5,50,100,927000.0,1.304,3.471,1.359,7,35,45,14
55391,4,3,5,50,125,945000.0,1.18,3.999,1.235,7,35,45,14
55392,4,3,5,50,150,945000.0,1.082,4.435,1.125,7,35,45,14
55393,4,3,5,50,175,927000.0,1.03,4.738,1.04,7,35,45,14
55394,4,3,5,50,200,945000.0,1.029,5.093,1.046,7,35,45,14
55395,5,3,5,50,10,324000.0,3.6,0.0,3.887,7,35,45,14
55396,5,3,5,50,25,720000.0,3.2,0.004,3.538,7,35,45,14
55397,5,3,5,50,50,882000.0,1.96,1.468,2.042,7,35,45,14
55398,5,3,5,50,75,936000.0,1.387,2.585,1.429,7,35,45,14
55399,5,3,5,50,100,927000.0,1.256,3.556,1.27,7,35,45,14
55400,5,3,5,50,125,927000.0,1.212,3.986,1.232,7,35,45,14
55401,5,3,5,50,150,927000.0,1.108,4.504,1.113,7,35,45,14
55402,5,3,5,50,175,936000.0,1.106,4.526,1.125,7,35,45,14
55403,5,3,5,50,200,945000.0,1.019,4.999,1.013,7,35,45,14
55404,6,3,5,50,10,333000.0,3.7,0.0,3.909,7,35,45,14
55405,6,3,5,50,25,747000.0,3.32,0.014,3.581,7,35,45,14
55406,6,3,5,50,50,873000.0,1.94,1.432,2.135,7,35,45,14
55407,6,3,5,50,75,900000.0,1.408,2.709,1.533,7,35,45,14
55408,6,3,5,50,100,900000.0,1.235,3.688,1.345,7,35,45,14
55409,6,3,5,50,125,900000.0,1.163,4.146,1.26,7,35,45,14
55410,6,3,5,50,150,900000.0,1.099,4.412,1.184,7,35,45,14
55411,6,3,5,50,175,900000.0,1.031,4.749,1.132,7,35,45,14
55412,6,3,5,50,200,909000.0,1.01,4.988,1.088,7,35,45,14
55413,7,3,5,50,10,315000.0,3.5,0.0,3.654,7,35,45,14
55414,7,3,5,50,25,792000.0,3.52,0.001,3.533,7,35,45,14
55415,7,3,5,50,50,837000.0,1.86,1.441,1.957,7,35,45,14
55416,7,3,5,50,75,900000.0,1.351,2.83,1.403,7,35,45,14
55417,7,3,5,50,100,909000.0,1.263,3.519,1.257,7,35,45,14
55418,7,3,5,50,125,918000.0,1.172,3.892,1.167,7,35,45,14
55419,7,3,5,50,150,918000.0,1.085,4.49,1.083,7,35,45,14
55420,7,3,5,50,175,927000.0,1.073,4.82,1.081,7,35,45,14
55421,7,3,5,50,200,936000.0,1.083,4.78,1.084,7,35,45,14
55422,8,3,5,50,10,333000.0,3.7,0.0,4.159,7,35,45,14
55423,8,3,5,50,25,702000.0,3.12,0.003,3.893,7,35,45,14
55424,8,3,5,50,50,873000.0,1.94,1.432,2.365,7,35,45,14
55425,8,3,5,50,75,918000.0,1.36,2.826,1.631,7,35,45,14
55426,8,3,5,50,100,909000.0,1.247,3.563,1.459,7,35,45,14
55427,8,3,5,50,125,927000.0,1.144,3.784,1.336,7,35,45,14
55428,8,3,5,50,150,900000.0,1.099,4.473,1.289,7,35,45,14
55429,8,3,5,50,175,918000.0,1.074,4.748,1.257,7,35,45,14
55430,8,3,5,50,200,936000.0,1.061,4.705,1.222,7,35,45,14
55431,9,3,5,50,10,324000.0,3.6,0.0,3.624,7,35,45,14
55432,9,3,5,50,25,747000.0,3.32,0.019,3.513,7,35,45,14
55433,9,3,5,50,50,900000.0,2.0,1.511,2.014,7,35,45,14
55434,9,3,5,50,75,909000.0,1.403,2.811,1.463,7,35,45,14
55435,9,3,5,50,100,927000.0,1.241,3.574,1.269,7,35,45,14
55436,9,3,5,50,125,918000.0,1.133,3.94,1.165,7,35,45,14
55437,9,3,5,50,150,927000.0,1.144,4.269,1.155,7,35,45,14
55438,9,3,5,50,175,936000.0,1.083,4.736,1.081,7,35,45,14
55439,9,3,5,50,200,891000.0,1.031,4.946,1.063,7,35,45,14
55440,10,3,5,50,10,306000.0,3.4,0.0,3.816,7,35,45,14
55441,10,3,5,50,25,828000.0,3.68,0.0,3.924,7,35,45,14
55442,10,3,5,50,50,891000.0,1.98,1.457,2.208,7,35,45,14
55443,10,3,5,50,75,927000.0,1.411,2.769,1.531,7,35,45,14
55444,10,3,5,50,100,936000.0,1.209,3.62,1.296,7,35,45,14
55445,10,3,5,50,125,936000.0,1.143,4.145,1.205,7,35,45,14
55446,10,3,5,50,150,927000.0,1.084,4.478,1.159,7,35,45,14
55447,10,3,5,50,175,945000.0,1.082,4.673,1.133,7,35,45,14
55448,10,3,5,50,200,936000.0,1.061,4.987,1.115,7,35,45,14
55449,11,3,5,50,10,324000.0,3.6,0.0,4.104,7,35,45,14
55450,11,3,5,50,25,711000.0,3.16,0.001,3.485,7,35,45,14
55451,11,3,5,50,50,864000.0,1.92,1.423,2.048,7,35,45,14
55452,11,3,5,50,75,873000.0,1.311,2.678,1.42,7,35,45,14
55453,11,3,5,50,100,918000.0,1.229,3.54,1.329,7,35,45,14
55454,11,3,5,50,125,909000.0,1.202,3.96,1.283,7,35,45,14
55455,11,3,5,50,150,918000.0,1.121,4.317,1.2,7,35,45,14
55456,11,3,5,50,175,909000.0,1.098,4.642,1.175,7,35,45,14
55457,11,3,5,50,200,927000.0,1.073,4.829,1.135,7,35,45,14
55458,12,3,5,50,10,342000.0,3.8,0.0,3.605,7,35,45,14
55459,12,3,5,50,25,819000.0,3.64,0.003,3.946,7,35,45,14
55460,12,3,5,50,50,864000.0,1.92,1.401,2.193,7,35,45,14
55461,12,3,5,50,75,891000.0,1.375,2.707,1.509,7,35,45,14
55462,12,3,5,50,100,918000.0,1.244,3.436,1.334,7,35,45,14
55463,12,3,5,50,125,909000.0,1.188,4.047,1.267,7,35,45,14
55464,12,3,5,50,150,909000.0,1.135,4.509,1.225,7,35,45,14
55465,12,3,5,50,175,909000.0,1.086,4.646,1.173,7,35,45,14
55466,12,3,5,50,200,918000.0,1.074,4.839,1.126,7,35,45,14
55467,13,3,5,50,10,297000.0,3.3,0.0,3.76,7,35,45,14
55468,13,3,5,50,25,792000.0,3.52,0.001,4.019,7,35,45,14
55469,13,3,5,50,50,900000.0,2.0,1.392,2.237,7,35,45,14
55470,13,3,5,50,75,927000.0,1.392,2.597,1.577,7,35,45,14
55471,13,3,5,50,100,918000.0,1.259,3.358,1.414,7,35,45,14
55472,13,3,5,50,125,909000.0,1.135,4.061,1.291,7,35,45,14
55473,13,3,5,50,150,909000.0,1.052,4.533,1.174,7,35,45,14
55474,13,3,5,50,175,918000.0,1.041,4.665,1.17,7,35,45,14
55475,13,3,5,50,200,909000.0,1.041,4.628,1.164,7,35,45,14
55476,14,3,5,50,10,324000.0,3.6,0.0,3.998,7,35,45,14
55477,14,3,5,50,25,783000.0,3.48,0.009,3.889,7,35,45,14
55478,14,3,5,50,50,873000.0,1.94,1.442,2.083,7,35,45,14
55479,14,3,5,50,75,927000.0,1.373,2.801,1.441,7,35,45,14
55480,14,3,5,50,100,936000.0,1.195,3.629,1.212,7,35,45,14
55481,14,3,5,50,125,936000.0,1.143,4.24,1.171,7,35,45,14
55482,14,3,5,50,150,945000.0,1.105,4.449,1.113,7,35,45,14
55483,14,3,5,50,175,936000.0,1.072,4.767,1.096,7,35,45,14
55484,14,3,5,50,200,945000.0,1.04,5.001,1.054,7,35,45,14
55485,15,3,5,50,10,324000.0,3.6,0.0,3.892,7,35,45,14
55486,15,3,5,50,25,765000.0,3.4,0.001,3.845,7,35,45,14
55487,15,3,5,50,50,873000.0,1.94,1.411,2.324,7,35,45,14
55488,15,3,5,50,75,900000.0,1.408,2.53,1.596,7,35,45,14
55489,15,3,5,50,100,918000.0,1.275,3.154,1.432,7,35,45,14
55490,15,3,5,50,125,927000.0,1.157,4.022,1.28,7,35,45,14
55491,15,3,5,50,150,918000.0,1.133,4.137,1.25,7,35,45,14
55492,15,3,5,50,175,918000.0,1.02,4.953,1.141,7,35,45,14
55493,15,3,5,50,200,918000.0,1.02,5.015,1.131,7,35,45,14
55494,16,3,5,50,10,342000.0,3.8,0.0,3.449,7,35,45,14
55495,16,3,5,50,25,720000.0,3.2,0.004,3.209,7,35,45,14
55496,16,3,5,50,50,891000.0,1.98,1.517,2.166,7,35,45,14
55497,16,3,5,50,75,891000.0,1.375,2.874,1.419,7,35,45,14
55498,16,3,5,50,100,909000.0,1.232,3.635,1.291,7,35,45,14
55499,16,3,5,50,125,918000.0,1.146,3.948,1.189,7,35,45,14
55500,16,3,5,50,150,927000.0,1.084,4.636,1.104,7,35,45,14
55501,16,3,5,50,175,918000.0,1.074,4.9,1.093,7,35,45,14
55502,16,3,5,50,200,918000.0,1.085,4.842,1.114,7,35,45,14
55503,17,3,5,50,10,360000.0,4.0,0.001,4.017,7,35,45,14
55504,17,3,5,50,25,765000.0,3.4,0.002,3.803,7,35,45,14
55505,17,3,5,50,50,891000.0,1.98,1.407,2.201,7,35,45,14
55506,17,3,5,50,75,891000.0,1.356,2.719,1.465,7,35,45,14
55507,17,3,5,50,100,891000.0,1.222,3.72,1.31,7,35,45,14
55508,17,3,5,50,125,900000.0,1.176,3.897,1.284,7,35,45,14
55509,17,3,5,50,150,900000.0,1.064,4.647,1.149,7,35,45,14
55510,17,3,5,50,175,918000.0,1.109,4.509,1.177,7,35,45,14
55511,17,3,5,50,200,909000.0,1.041,4.825,1.092,7,35,45,14
55512,18,3,5,50,10,297000.0,3.3,0.0,4.068,7,35,45,14
55513,18,3,5,50,25,801000.0,3.56,0.001,4.079,7,35,45,14
55514,18,3,5,50,50,900000.0,2.0,1.362,2.326,7,35,45,14
55515,18,3,5,50,75,918000.0,1.36,2.663,1.544,7,35,45,14
55516,18,3,5,50,100,918000.0,1.214,3.511,1.354,7,35,45,14
55517,18,3,5,50,125,936000.0,1.156,3.942,1.274,7,35,45,14
55518,18,3,5,50,150,927000.0,1.084,4.644,1.207,7,35,45,14
55519,18,3,5,50,175,927000.0,1.073,4.623,1.192,7,35,45,14
55520,18,3,5,50,200,918000.0,1.052,5.118,1.17,7,35,45,14
55521,19,3,5,50,10,333000.0,3.7,0.0,4.276,7,35,45,14
55522,19,3,5,50,25,747000.0,3.32,0.002,3.876,7,35,45,14
55523,19,3,5,50,50,927000.0,2.06,1.321,2.318,7,35,45,14
55524,19,3,5,50,75,873000.0,1.311,2.868,1.503,7,35,45,14
55525,19,3,5,50,100,927000.0,1.226,3.675,1.347,7,35,45,14
55526,19,3,5,50,125,918000.0,1.133,4.107,1.241,7,35,45,14
55527,19,3,5,50,150,936000.0,1.095,4.433,1.2,7,35,45,14
55528,19,3,5,50,175,918000.0,1.052,4.811,1.17,7,35,45,14
55529,19,3,5,50,200,936000.0,1.051,4.905,1.135,7,35,45,14
55530,20,3,5,50,10,279000.0,3.1,0.0,3.743,7,35,45,14
55531,20,3,5,50,25,738000.0,3.28,0.002,3.715,7,35,45,14
55532,20,3,5,50,50,855000.0,1.9,1.448,2.17,7,35,45,14
55533,20,3,5,50,75,927000.0,1.392,2.722,1.53,7,35,45,14
55534,20,3,5,50,100,927000.0,1.226,3.511,1.365,7,35,45,14
55535,20,3,5,50,125,927000.0,1.132,4.15,1.24,7,35,45,14
55536,20,3,5,50,150,927000.0,1.096,4.215,1.217,7,35,45,14
55537,20,3,5,50,175,900000.0,1.042,4.652,1.15,7,35,45,14
55538,20,3,5,50,200,936000.0,1.03,4.933,1.126,7,35,45,14
55539,21,3,5,50,10,297000.0,3.3,0.0,3.923,7,35,45,14
55540,21,3,5,50,25,774000.0,3.44,0.002,3.958,7,35,45,14
55541,21,3,5,50,50,891000.0,1.98,1.401,2.242,7,35,45,14
55542,21,3,5,50,75,918000.0,1.378,2.948,1.561,7,35,45,14
55543,21,3,5,50,100,909000.0,1.202,3.756,1.325,7,35,45,14
55544,21,3,5,50,125,927000.0,1.157,4.117,1.275,7,35,45,14
55545,21,3,5,50,150,918000.0,1.074,4.352,1.181,7,35,45,14
55546,21,3,5,50,175,936000.0,1.02,4.84,1.094,7,35,45,14
55547,21,3,5,50,200,918000.0,1.02,4.827,1.121,7,35,45,14
55548,22,3,5,50,10,288000.0,3.2,0.0,3.756,7,35,45,14
55549,22,3,5,50,25,747000.0,3.32,0.001,3.797,7,35,45,14
55550,22,3,5,50,50,828000.0,1.84,1.414,2.111,7,35,45,14
55551,22,3,5,50,75,891000.0,1.338,2.606,1.614,7,35,45,14
55552,22,3,5,50,100,900000.0,1.205,3.587,1.396,7,35,45,14
55553,22,3,5,50,125,891000.0,1.125,4.049,1.298,7,35,45,14
55554,22,3,5,50,150,900000.0,1.099,4.254,1.278,7,35,45,14
55555,22,3,5,50,175,909000.0,1.041,4.819,1.203,7,35,45,14
55556,22,3,5,50,200,900000.0,1.042,4.897,1.177,7,35,45,14
55557,23,3,5,50,10,306000.0,3.4,0.0,3.944,7,35,45,14
55558,23,3,5,50,25,819000.0,3.64,0.006,4.082,7,35,45,14
55559,23,3,5,50,50,891000.0,1.98,1.395,2.324,7,35,45,14
55560,23,3,5,50,75,909000.0,1.384,2.919,1.603,7,35,45,14
55561,23,3,5,50,100,909000.0,1.232,3.605,1.395,7,35,45,14
55562,23,3,5,50,125,918000.0,1.146,3.999,1.306,7,35,45,14
55563,23,3,5,50,150,927000.0,1.12,4.252,1.263,7,35,45,14
55564,23,3,5,50,175,909000.0,1.074,4.701,1.213,7,35,45,14
55565,23,3,5,50,200,918000.0,1.041,4.854,1.182,7,35,45,14
55566,24,3,5,50,10,333000.0,3.7,0.0,3.522,7,35,45,14
55567,24,3,5,50,25,801000.0,3.56,0.009,3.763,7,35,45,14
55568,24,3,5,50,50,864000.0,1.92,1.429,2.029,7,35,45,14
55569,24,3,5,50,75,927000.0,1.392,2.969,1.439,7,35,45,14
55570,24,3,5,50,100,927000.0,1.212,3.774,1.218,7,35,45,14
55571,24,3,5,50,125,918000.0,1.133,4.261,1.149,7,35,45,14
55572,24,3,5,50,150,936000.0,1.083,4.686,1.073,7,35,45,14
55573,24,3,5,50,175,927000.0,1.062,4.941,1.081,7,35,45,14
55574,24,3,5,50,200,927000.0,1.051,4.968,1.058,7,35,45,14
55575,25,3,5,50,10,333000.0,3.7,0.0,4.002,7,35,45,14
55576,25,3,5,50,25,738000.0,3.28,0.002,3.675,7,35,45,14
55577,25,3,5,50,50,882000.0,1.96,1.354,2.348,7,35,45,14
55578,25,3,5,50,75,873000.0,1.347,2.808,1.52,7,35,45,14
55579,25,3,5,50,100,882000.0,1.241,3.473,1.398,7,35,45,14
55580,25,3,5,50,125,882000.0,1.089,4.33,1.251,7,35,45,14
55581,25,3,5,50,150,900000.0,1.087,4.436,1.228,7,35,45,14
55582,25,3,5,50,175,900000.0,1.075,4.554,1.211,7,35,45,14
55583,25,3,5,50,200,891000.0,1.053,4.79,1.184,7,35,45,14
55584,26,3,5,50,10,324000.0,3.6,0.0,3.91,7,35,45,14
55585,26,3,5,50,25,774000.0,3.44,0.002,3.994,7,35,45,14
55586,26,3,5,50,50,828000.0,1.84,1.495,2.147,7,35,45,14
55587,26,3,5,50,75,900000.0,1.351,2.768,1.604,7,35,45,14
55588,26,3,5,50,100,900000.0,1.22,3.518,1.424,7,35,45,14
55589,26,3,5,50,125,918000.0,1.133,4.009,1.318,7,35,45,14
55590,26,3,5,50,150,918000.0,1.097,4.54,1.285,7,35,45,14
55591,26,3,5,50,175,900000.0,1.064,4.555,1.243,7,35,45,14
55592,26,3,5,50,200,918000.0,1.063,4.888,1.228,7,35,45,14
55593,27,3,5,50,10,324000.0,3.6,0.0,3.521,7,35,45,14
55594,27,3,5,50,25,738000.0,3.28,0.021,3.208,7,35,45,14
55595,27,3,5,50,50,882000.0,1.96,1.49,1.975,7,35,45,14
55596,27,3,5,50,75,909000.0,1.384,2.809,1.388,7,35,45,14
55597,27,3,5,50,100,918000.0,1.229,3.565,1.216,7,35,45,14
55598,27,3,5,50,125,936000.0,1.182,4.101,1.146,7,35,45,14
55599,27,3,5,50,150,900000.0,1.136,4.303,1.126,7,35,45,14
55600,27,3,5,50,175,909000.0,1.063,4.731,1.055,7,35,45,14
55601,27,3,5,50,200,918000.0,1.02,5.008,0.995,7,35,45,14
55602,28,3,5,50,10,306000.0,3.4,0.0,4.39,7,35,45,14
55603,28,3,5,50,25,792000.0,3.52,0.001,4.217,7,35,45,14
55604,28,3,5,50,50,918000.0,2.04,1.313,2.356,7,35,45,14
55605,28,3,5,50,75,873000.0,1.329,2.701,1.579,7,35,45,14
55606,28,3,5,50,100,936000.0,1.238,3.398,1.406,7,35,45,14
55607,28,3,5,50,125,945000.0,1.154,4.011,1.294,7,35,45,14
55608,28,3,5,50,150,954000.0,1.093,4.433,1.217,7,35,45,14
55609,28,3,5,50,175,945000.0,1.05,4.717,1.171,7,35,45,14
55610,28,3,5,50,200,954000.0,1.029,5.14,1.143,7,35,45,14
55611,29,3,5,50,10,333000.0,3.7,0.0,4.08,7,35,45,14
55612,29,3,5,50,25,756000.0,3.36,0.009,3.546,7,35,45,14
55613,29,3,5,50,50,873000.0,1.94,1.488,2.053,7,35,45,14
55614,29,3,5,50,75,918000.0,1.36,2.839,1.472,7,35,45,14
55615,29,3,5,50,100,909000.0,1.263,3.478,1.317,7,35,45,14
55616,29,3,5,50,125,918000.0,1.133,4.076,1.199,7,35,45,14
55617,29,3,5,50,150,918000.0,1.074,4.611,1.147,7,35,45,14
55618,29,3,5,50,175,918000.0,1.052,4.665,1.127,7,35,45,14
55619,29,3,5,50,200,918000.0,1.01,5.12,1.062,7,35,45,14
55620,0,3,5,100,10,234000.0,2.6,0.0,5.418,7,35,45,14
55621,0,3,5,100,25,603000.0,2.68,0.0,5.449,7,35,45,14
55622,0,3,5,100,50,837000.0,1.86,0.876,3.993,7,35,45,14
55623,0,3,5,100,75,864000.0,1.297,2.355,2.715,7,35,45,14
55624,0,3,5,100,100,891000.0,1.125,3.561,2.227,7,35,45,14
55625,0,3,5,100,125,882000.0,1.077,3.965,2.147,7,35,45,14
55626,0,3,5,100,150,864000.0,1.043,4.404,2.059,7,35,45,14
55627,0,3,5,100,175,873000.0,1.021,4.485,2.019,7,35,45,14
55628,0,3,5,100,200,873000.0,1.0,4.973,1.992,7,35,45,14
55629,1,3,5,100,10,243000.0,2.7,0.0,4.962,7,35,45,14
55630,1,3,5,100,25,630000.0,2.8,0.001,5.05,7,35,45,14
55631,1,3,5,100,50,864000.0,1.92,0.918,3.517,7,35,45,14
55632,1,3,5,100,75,864000.0,1.297,2.388,2.408,7,35,45,14
55633,1,3,5,100,100,882000.0,1.153,3.441,2.043,7,35,45,14
55634,1,3,5,100,125,891000.0,1.112,3.819,1.957,7,35,45,14
55635,1,3,5,100,150,873000.0,1.066,4.44,1.912,7,35,45,14
55636,1,3,5,100,175,891000.0,1.053,4.704,1.892,7,35,45,14
55637,1,3,5,100,200,891000.0,1.042,4.772,1.881,7,35,45,14
55638,2,3,5,100,10,216000.0,2.4,0.0,5.394,7,35,45,14
55639,2,3,5,100,25,567000.0,2.52,0.001,5.762,7,35,45,14
55640,2,3,5,100,50,882000.0,1.96,0.736,4.227,7,35,45,14
55641,2,3,5,100,75,873000.0,1.293,2.161,2.792,7,35,45,14
55642,2,3,5,100,100,873000.0,1.128,3.408,2.384,7,35,45,14
55643,2,3,5,100,125,891000.0,1.065,4.149,2.201,7,35,45,14
55644,2,3,5,100,150,891000.0,1.042,4.41,2.162,7,35,45,14
55645,2,3,5,100,175,891000.0,1.021,4.781,2.118,7,35,45,14
55646,2,3,5,100,200,882000.0,1.021,4.712,2.128,7,35,45,14
55647,3,3,5,100,10,243000.0,2.7,0.0,5.56,7,35,45,14
55648,3,3,5,100,25,576000.0,2.56,0.001,5.832,7,35,45,14
55649,3,3,5,100,50,819000.0,1.82,0.804,4.127,7,35,45,14
55650,3,3,5,100,75,873000.0,1.311,2.193,2.893,7,35,45,14
55651,3,3,5,100,100,855000.0,1.118,3.341,2.44,7,35,45,14
55652,3,3,5,100,125,873000.0,1.09,3.872,2.297,7,35,45,14
55653,3,3,5,100,150,864000.0,1.055,4.301,2.27,7,35,45,14
55654,3,3,5,100,175,873000.0,1.054,4.511,2.243,7,35,45,14
55655,3,3,5,100,200,873000.0,1.032,4.747,2.201,7,35,45,14
55656,4,3,5,100,10,216000.0,2.4,0.0,5.163,7,35,45,14
55657,4,3,5,100,25,567000.0,2.52,0.002,5.645,7,35,45,14
55658,4,3,5,100,50,819000.0,1.82,0.684,4.285,7,35,45,14
55659,4,3,5,100,75,882000.0,1.307,2.265,2.951,7,35,45,14
55660,4,3,5,100,100,864000.0,1.143,3.158,2.561,7,35,45,14
55661,4,3,5,100,125,846000.0,1.068,3.695,2.458,7,35,45,14
55662,4,3,5,100,150,891000.0,1.031,4.438,2.229,7,35,45,14
55663,4,3,5,100,175,864000.0,1.032,4.794,2.284,7,35,45,14
55664,4,3,5,100,200,882000.0,1.032,4.97,2.311,7,35,45,14
55665,5,3,5,100,10,198000.0,2.2,0.0,5.561,7,35,45,14
55666,5,3,5,100,25,603000.0,2.68,0.008,5.969,7,35,45,14
55667,5,3,5,100,50,864000.0,1.92,0.853,4.372,7,35,45,14
55668,5,3,5,100,75,846000.0,1.27,2.156,2.88,7,35,45,14
55669,5,3,5,100,100,864000.0,1.143,3.226,2.538,7,35,45,14
55670,5,3,5,100,125,855000.0,1.08,3.985,2.377,7,35,45,14
55671,5,3,5,100,150,846000.0,1.022,4.339,2.299,7,35,45,14
55672,5,3,5,100,175,864000.0,1.0,4.686,2.168,7,35,45,14
55673,5,3,5,100,200,891000.0,1.01,4.747,2.202,7,35,45,14
55674,6,3,5,100,10,207000.0,2.3,0.0,5.889,7,35,45,14
55675,6,3,5,100,25,603000.0,2.68,0.002,6.033,7,35,45,14
55676,6,3,5,100,50,819000.0,1.82,0.779,4.081,7,35,45,14
55677,6,3,5,100,75,855000.0,1.284,2.314,2.799,7,35,45,14
55678,6,3,5,100,100,873000.0,1.128,3.273,2.368,7,35,45,14
55679,6,3,5,100,125,846000.0,1.033,3.805,2.172,7,35,45,14
55680,6,3,5,100,150,855000.0,1.033,4.217,2.152,7,35,45,14
55681,6,3,5,100,175,837000.0,1.011,4.759,2.111,7,35,45,14
55682,6,3,5,100,200,864000.0,1.0,4.853,2.086,7,35,45,14
55683,7,3,5,100,10,270000.0,3.0,0.001,5.452,7,35,45,14
55684,7,3,5,100,25,531000.0,2.36,0.001,5.409,7,35,45,14
55685,7,3,5,100,50,837000.0,1.86,0.748,4.2,7,35,45,14
55686,7,3,5,100,75,846000.0,1.253,2.367,2.87,7,35,45,14
55687,7,3,5,100,100,864000.0,1.185,3.375,2.544,7,35,45,14
55688,7,3,5,100,125,873000.0,1.066,4.253,2.304,7,35,45,14
55689,7,3,5,100,150,864000.0,1.067,4.363,2.312,7,35,45,14
55690,7,3,5,100,175,882000.0,1.032,4.732,2.208,7,35,45,14
55691,7,3,5,100,200,864000.0,1.043,4.818,2.215,7,35,45,14
55692,8,3,5,100,10,270000.0,3.0,0.0,4.65,7,35,45,14
55693,8,3,5,100,25,585000.0,2.6,0.001,4.749,7,35,45,14
55694,8,3,5,100,50,855000.0,1.9,1.039,3.403,7,35,45,14
55695,8,3,5,100,75,900000.0,1.351,2.492,2.371,7,35,45,14
55696,8,3,5,100,100,900000.0,1.205,3.506,2.079,7,35,45,14
55697,8,3,5,100,125,900000.0,1.149,3.746,1.964,7,35,45,14
55698,8,3,5,100,150,909000.0,1.086,4.392,1.908,7,35,45,14
55699,8,3,5,100,175,900000.0,1.042,4.838,1.783,7,35,45,14
55700,8,3,5,100,200,918000.0,1.02,5.013,1.756,7,35,45,14
55701,9,3,5,100,10,261000.0,2.9,0.0,4.943,7,35,45,14
55702,9,3,5,100,25,630000.0,2.8,0.0,5.257,7,35,45,14
55703,9,3,5,100,50,846000.0,1.88,0.826,3.878,7,35,45,14
55704,9,3,5,100,75,837000.0,1.292,2.182,2.589,7,35,45,14
55705,9,3,5,100,100,891000.0,1.179,3.255,2.316,7,35,45,14
55706,9,3,5,100,125,873000.0,1.066,4.172,2.098,7,35,45,14
55707,9,3,5,100,150,873000.0,1.066,4.376,2.11,7,35,45,14
55708,9,3,5,100,175,864000.0,1.032,4.686,2.033,7,35,45,14
55709,9,3,5,100,200,873000.0,1.021,5.072,1.98,7,35,45,14
55710,10,3,5,100,10,207000.0,2.3,0.0,5.69,7,35,45,14
55711,10,3,5,100,25,531000.0,2.36,0.0,5.296,7,35,45,14
55712,10,3,5,100,50,792000.0,1.76,0.696,4.128,7,35,45,14
55713,10,3,5,100,75,801000.0,1.203,2.351,2.751,7,35,45,14
