,Iteration,Gates,Bays,Station_Dist,Truck_HoS,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_Speed,Fleet
40477,26,3,8,100,15,1224000.0,2.72,0.024,5.93,7,35,45,50
40478,26,3,8,100,16,1350000.0,3.0,0.006,6.235,7,35,45,50
40479,26,3,8,100,17,1503000.0,3.34,0.009,7.218,7,35,45,50
40480,26,3,8,100,18,1620000.0,3.6,0.007,7.773,7,35,45,50
40481,26,3,8,100,24,1620000.0,3.6,0.011,7.82,7,35,45,50
40482,27,3,8,100,14,1188000.0,2.64,0.052,5.225,7,35,45,50
40483,27,3,8,100,15,1260000.0,2.8,0.047,5.715,7,35,45,50
40484,27,3,8,100,16,1350000.0,3.0,0.052,6.123,7,35,45,50
40485,27,3,8,100,17,1539000.0,3.42,0.044,6.974,7,35,45,50
40486,27,3,8,100,18,1656000.0,3.68,0.033,7.3,7,35,45,50
40487,27,3,8,100,24,1575000.0,3.5,0.044,7.021,7,35,45,50
40488,28,3,8,100,14,1188000.0,2.64,0.002,5.614,7,35,45,50
40489,28,3,8,100,15,1242000.0,2.76,0.022,5.964,7,35,45,50
40490,28,3,8,100,16,1386000.0,3.08,0.007,6.36,7,35,45,50
40491,28,3,8,100,17,1503000.0,3.34,0.011,7.018,7,35,45,50
40492,28,3,8,100,18,1602000.0,3.56,0.016,7.451,7,35,45,50
40493,28,3,8,100,24,1575000.0,3.5,0.007,7.384,7,35,45,50
40494,29,3,8,100,14,1125000.0,2.5,0.02,5.191,7,35,45,50
40495,29,3,8,100,15,1242000.0,2.76,0.073,5.812,7,35,45,50
40496,29,3,8,100,16,1440000.0,3.2,0.031,6.412,7,35,45,50
40497,29,3,8,100,17,1557000.0,3.46,0.024,6.961,7,35,45,50
40498,29,3,8,100,18,1575000.0,3.5,0.033,7.182,7,35,45,50
40499,29,3,8,100,24,1584000.0,3.52,0.05,7.273,7,35,45,50
40500,0,3,8,150,14,909000.0,2.02,0.006,6.077,7,35,45,50
40501,0,3,8,150,15,1044000.0,2.32,0.007,6.547,7,35,45,50
40502,0,3,8,150,16,1143000.0,2.54,0.009,7.388,7,35,45,50
40503,0,3,8,150,17,1251000.0,2.78,0.005,8.123,7,35,45,50
40504,0,3,8,150,18,1323000.0,2.94,0.002,8.51,7,35,45,50
40505,0,3,8,150,24,1323000.0,2.94,0.008,8.544,7,35,45,50
40506,1,3,8,150,14,918000.0,2.04,0.007,6.359,7,35,45,50
40507,1,3,8,150,15,999000.0,2.22,0.008,7.019,7,35,45,50
40508,1,3,8,150,16,1098000.0,2.44,0.005,7.439,7,35,45,50
40509,1,3,8,150,17,1161000.0,2.58,0.011,7.744,7,35,45,50
40510,1,3,8,150,18,1215000.0,2.7,0.02,8.376,7,35,45,50
40511,1,3,8,150,24,1251000.0,2.78,0.005,8.848,7,35,45,50
40512,2,3,8,150,14,918000.0,2.04,0.002,6.039,7,35,45,50
40513,2,3,8,150,15,954000.0,2.12,0.007,6.672,7,35,45,50
40514,2,3,8,150,16,1053000.0,2.34,0.002,7.607,7,35,45,50
40515,2,3,8,150,17,1215000.0,2.7,0.004,8.166,7,35,45,50
40516,2,3,8,150,18,1323000.0,2.94,0.005,9.202,7,35,45,50
40517,2,3,8,150,24,1323000.0,2.94,0.001,8.983,7,35,45,50
40518,3,3,8,150,14,900000.0,2.0,0.018,5.885,7,35,45,50
40519,3,3,8,150,15,1017000.0,2.26,0.017,6.395,7,35,45,50
40520,3,3,8,150,16,1143000.0,2.54,0.005,6.969,7,35,45,50
40521,3,3,8,150,17,1206000.0,2.68,0.008,7.657,7,35,45,50
40522,3,3,8,150,18,1305000.0,2.9,0.003,8.893,7,35,45,50
40523,3,3,8,150,24,1296000.0,2.88,0.006,8.868,7,35,45,50
40524,4,3,8,150,14,963000.0,2.14,0.003,6.156,7,35,45,50
40525,4,3,8,150,15,1008000.0,2.24,0.006,6.849,7,35,45,50
40526,4,3,8,150,16,1080000.0,2.4,0.002,7.679,7,35,45,50
40527,4,3,8,150,17,1161000.0,2.58,0.006,7.992,7,35,45,50
40528,4,3,8,150,18,1260000.0,2.8,0.007,8.937,7,35,45,50
40529,4,3,8,150,24,1233000.0,2.74,0.002,8.937,7,35,45,50
40530,5,3,8,150,14,945000.0,2.1,0.01,5.703,7,35,45,50
40531,5,3,8,150,15,1125000.0,2.5,0.005,7.003,7,35,45,50
40532,5,3,8,150,16,1134000.0,2.52,0.007,7.451,7,35,45,50
40533,5,3,8,150,17,1197000.0,2.66,0.005,8.008,7,35,45,50
40534,5,3,8,150,18,1332000.0,2.96,0.004,8.799,7,35,45,50
40535,5,3,8,150,24,1314000.0,2.92,0.003,8.55,7,35,45,50
40536,6,3,8,150,14,963000.0,2.14,0.002,6.203,7,35,45,50
40537,6,3,8,150,15,1026000.0,2.28,0.004,6.743,7,35,45,50
40538,6,3,8,150,16,1143000.0,2.54,0.003,7.521,7,35,45,50
40539,6,3,8,150,17,1188000.0,2.64,0.01,7.977,7,35,45,50
40540,6,3,8,150,18,1287000.0,2.86,0.003,8.479,7,35,45,50
40541,6,3,8,150,24,1269000.0,2.82,0.006,8.415,7,35,45,50
40542,7,3,8,150,14,1026000.0,2.28,0.05,5.876,7,35,45,50
40543,7,3,8,150,15,1161000.0,2.58,0.004,6.794,7,35,45,50
40544,7,3,8,150,16,1206000.0,2.68,0.013,7.332,7,35,45,50
40545,7,3,8,150,17,1332000.0,2.96,0.011,7.803,7,35,45,50
40546,7,3,8,150,18,1368000.0,3.04,0.007,7.987,7,35,45,50
40547,7,3,8,150,24,1413000.0,3.14,0.009,8.223,7,35,45,50
40548,8,3,8,150,14,999000.0,2.22,0.004,6.152,7,35,45,50
40549,8,3,8,150,15,1008000.0,2.24,0.011,6.349,7,35,45,50
40550,8,3,8,150,16,1206000.0,2.68,0.005,7.32,7,35,45,50
40551,8,3,8,150,17,1350000.0,3.0,0.006,7.855,7,35,45,50
40552,8,3,8,150,18,1386000.0,3.08,0.002,8.546,7,35,45,50
40553,8,3,8,150,24,1377000.0,3.06,0.004,8.43,7,35,45,50
40554,9,3,8,150,14,972000.0,2.16,0.003,6.606,7,35,45,50
40555,9,3,8,150,15,1035000.0,2.3,0.006,6.914,7,35,45,50
40556,9,3,8,150,16,1125000.0,2.5,0.005,7.387,7,35,45,50
40557,9,3,8,150,17,1224000.0,2.72,0.008,8.198,7,35,45,50
40558,9,3,8,150,18,1260000.0,2.8,0.004,8.571,7,35,45,50
40559,9,3,8,150,24,1287000.0,2.86,0.001,8.949,7,35,45,50
40560,10,3,8,150,14,972000.0,2.16,0.01,5.958,7,35,45,50
40561,10,3,8,150,15,1143000.0,2.54,0.012,6.583,7,35,45,50
40562,10,3,8,150,16,1197000.0,2.66,0.004,7.387,7,35,45,50
40563,10,3,8,150,17,1233000.0,2.74,0.018,7.673,7,35,45,50
40564,10,3,8,150,18,1413000.0,3.14,0.003,8.6,7,35,45,50
40565,10,3,8,150,24,1404000.0,3.12,0.005,8.596,7,35,45,50
40566,11,3,8,150,14,927000.0,2.06,0.003,6.216,7,35,45,50
40567,11,3,8,150,15,1026000.0,2.28,0.011,6.841,7,35,45,50
40568,11,3,8,150,16,1062000.0,2.36,0.008,7.313,7,35,45,50
40569,11,3,8,150,17,1152000.0,2.56,0.004,8.17,7,35,45,50
40570,11,3,8,150,18,1170000.0,2.6,0.003,8.59,7,35,45,50
40571,11,3,8,150,24,1170000.0,2.6,0.007,8.63,7,35,45,50
40572,12,3,8,150,14,954000.0,2.12,0.002,6.589,7,35,45,50
40573,12,3,8,150,15,963000.0,2.14,0.01,6.818,7,35,45,50
40574,12,3,8,150,16,1035000.0,2.3,0.018,7.246,7,35,45,50
40575,12,3,8,150,17,1197000.0,2.66,0.001,8.369,7,35,45,50
40576,12,3,8,150,18,1242000.0,2.76,0.004,8.697,7,35,45,50
40577,12,3,8,150,24,1242000.0,2.76,0.002,9.3,7,35,45,50
40578,13,3,8,150,14,990000.0,2.2,0.004,6.055,7,35,45,50
40579,13,3,8,150,15,1080000.0,2.4,0.005,6.661,7,35,45,50
40580,13,3,8,150,16,1197000.0,2.66,0.002,7.229,7,35,45,50
40581,13,3,8,150,17,1233000.0,2.74,0.014,7.579,7,35,45,50
40582,13,3,8,150,18,1296000.0,2.88,0.002,8.625,7,35,45,50
40583,13,3,8,150,24,1269000.0,2.82,0.014,8.174,7,35,45,50
40584,14,3,8,150,14,972000.0,2.16,0.006,6.257,7,35,45,50
40585,14,3,8,150,15,1044000.0,2.32,0.004,6.871,7,35,45,50
40586,14,3,8,150,16,1152000.0,2.56,0.003,7.581,7,35,45,50
40587,14,3,8,150,17,1215000.0,2.7,0.007,7.757,7,35,45,50
40588,14,3,8,150,18,1305000.0,2.9,0.004,8.466,7,35,45,50
40589,14,3,8,150,24,1332000.0,2.96,0.003,8.796,7,35,45,50
40590,15,3,8,150,14,972000.0,2.16,0.003,5.976,7,35,45,50
40591,15,3,8,150,15,1053000.0,2.34,0.004,6.583,7,35,45,50
40592,15,3,8,150,16,1125000.0,2.5,0.003,7.261,7,35,45,50
40593,15,3,8,150,17,1251000.0,2.78,0.003,7.881,7,35,45,50
40594,15,3,8,150,18,1278000.0,2.84,0.005,8.311,7,35,45,50
40595,15,3,8,150,24,1323000.0,2.94,0.003,8.677,7,35,45,50
40596,16,3,8,150,14,900000.0,2.0,0.015,5.586,7,35,45,50
40597,16,3,8,150,15,1089000.0,2.42,0.006,6.929,7,35,45,50
40598,16,3,8,150,16,1179000.0,2.62,0.003,7.441,7,35,45,50
40599,16,3,8,150,17,1296000.0,2.88,0.004,7.952,7,35,45,50
40600,16,3,8,150,18,1404000.0,3.12,0.002,8.607,7,35,45,50
40601,16,3,8,150,24,1323000.0,2.94,0.008,8.151,7,35,45,50
40602,17,3,8,150,14,963000.0,2.14,0.004,6.008,7,35,45,50
40603,17,3,8,150,15,1080000.0,2.4,0.008,6.576,7,35,45,50
40604,17,3,8,150,16,1125000.0,2.5,0.005,7.228,7,35,45,50
40605,17,3,8,150,17,1188000.0,2.64,0.008,7.711,7,35,45,50
40606,17,3,8,150,18,1251000.0,2.78,0.005,8.6,7,35,45,50
40607,17,3,8,150,24,1287000.0,2.86,0.002,8.782,7,35,45,50
40608,18,3,8,150,14,918000.0,2.04,0.002,6.029,7,35,45,50
40609,18,3,8,150,15,990000.0,2.2,0.007,6.749,7,35,45,50
40610,18,3,8,150,16,1089000.0,2.42,0.003,7.708,7,35,45,50
40611,18,3,8,150,17,1152000.0,2.56,0.003,8.315,7,35,45,50
40612,18,3,8,150,18,1269000.0,2.82,0.003,8.912,7,35,45,50
40613,18,3,8,150,24,1260000.0,2.8,0.004,8.832,7,35,45,50
40614,19,3,8,150,14,909000.0,2.02,0.003,6.427,7,35,45,50
40615,19,3,8,150,15,954000.0,2.12,0.002,6.701,7,35,45,50
40616,19,3,8,150,16,1080000.0,2.4,0.002,7.686,7,35,45,50
40617,19,3,8,150,17,1125000.0,2.5,0.005,8.129,7,35,45,50
40618,19,3,8,150,18,1323000.0,2.94,0.007,9.219,7,35,45,50
40619,19,3,8,150,24,1269000.0,2.82,0.005,8.883,7,35,45,50
40620,20,3,8,150,14,909000.0,2.02,0.003,6.343,7,35,45,50
40621,20,3,8,150,15,999000.0,2.22,0.006,6.705,7,35,45,50
40622,20,3,8,150,16,1053000.0,2.34,0.006,7.372,7,35,45,50
40623,20,3,8,150,17,1098000.0,2.44,0.006,7.761,7,35,45,50
40624,20,3,8,150,18,1332000.0,2.96,0.002,8.978,7,35,45,50
40625,20,3,8,150,24,1305000.0,2.9,0.003,8.708,7,35,45,50
40626,21,3,8,150,14,918000.0,2.04,0.003,6.262,7,35,45,50
40627,21,3,8,150,15,981000.0,2.18,0.006,6.964,7,35,45,50
40628,21,3,8,150,16,1107000.0,2.46,0.004,7.68,7,35,45,50
40629,21,3,8,150,17,1206000.0,2.68,0.002,8.287,7,35,45,50
40630,21,3,8,150,18,1251000.0,2.78,0.006,8.834,7,35,45,50
40631,21,3,8,150,24,1242000.0,2.76,0.007,8.768,7,35,45,50
40632,22,3,8,150,14,864000.0,1.92,0.007,6.052,7,35,45,50
40633,22,3,8,150,15,999000.0,2.22,0.004,7.049,7,35,45,50
40634,22,3,8,150,16,1080000.0,2.4,0.004,7.227,7,35,45,50
40635,22,3,8,150,17,1188000.0,2.64,0.005,8.247,7,35,45,50
40636,22,3,8,150,18,1242000.0,2.76,0.001,8.799,7,35,45,50
40637,22,3,8,150,24,1233000.0,2.74,0.009,8.58,7,35,45,50
40638,23,3,8,150,14,981000.0,2.18,0.003,5.902,7,35,45,50
40639,23,3,8,150,15,1053000.0,2.34,0.003,6.559,7,35,45,50
40640,23,3,8,150,16,1134000.0,2.52,0.004,7.277,7,35,45,50
40641,23,3,8,150,17,1233000.0,2.74,0.003,7.834,7,35,45,50
40642,23,3,8,150,18,1350000.0,3.0,0.008,8.914,7,35,45,50
40643,23,3,8,150,24,1278000.0,2.84,0.006,8.222,7,35,45,50
40644,24,3,8,150,14,999000.0,2.22,0.007,6.151,7,35,45,50
40645,24,3,8,150,15,1080000.0,2.4,0.006,6.679,7,35,45,50
40646,24,3,8,150,16,1233000.0,2.74,0.004,7.884,7,35,45,50
40647,24,3,8,150,17,1260000.0,2.8,0.01,8.01,7,35,45,50
40648,24,3,8,150,18,1323000.0,2.94,0.007,8.613,7,35,45,50
40649,24,3,8,150,24,1341000.0,2.98,0.003,8.666,7,35,45,50
40650,25,3,8,150,14,1035000.0,2.3,0.005,6.132,7,35,45,50
40651,25,3,8,150,15,1053000.0,2.34,0.034,6.131,7,35,45,50
40652,25,3,8,150,16,1134000.0,2.52,0.008,7.327,7,35,45,50
40653,25,3,8,150,17,1188000.0,2.64,0.017,7.765,7,35,45,50
40654,25,3,8,150,18,1368000.0,3.04,0.004,8.765,7,35,45,50
40655,25,3,8,150,24,1269000.0,2.82,0.02,8.26,7,35,45,50
40656,26,3,8,150,14,900000.0,2.0,0.002,6.277,7,35,45,50
40657,26,3,8,150,15,927000.0,2.06,0.004,6.644,7,35,45,50
40658,26,3,8,150,16,1026000.0,2.28,0.003,7.697,7,35,45,50
40659,26,3,8,150,17,1161000.0,2.58,0.001,8.299,7,35,45,50
40660,26,3,8,150,18,1251000.0,2.78,0.005,8.885,7,35,45,50
40661,26,3,8,150,24,1233000.0,2.74,0.006,8.684,7,35,45,50
40662,27,3,8,150,14,828000.0,1.84,0.004,6.131,7,35,45,50
40663,27,3,8,150,15,918000.0,2.04,0.004,6.953,7,35,45,50
40664,27,3,8,150,16,1080000.0,2.4,0.007,7.892,7,35,45,50
40665,27,3,8,150,17,1143000.0,2.54,0.003,8.213,7,35,45,50
40666,27,3,8,150,18,1224000.0,2.72,0.009,8.864,7,35,45,50
40667,27,3,8,150,24,1260000.0,2.8,0.004,9.247,7,35,45,50
40668,28,3,8,150,14,963000.0,2.14,0.003,6.112,7,35,45,50
40669,28,3,8,150,15,1080000.0,2.4,0.002,6.907,7,35,45,50
40670,28,3,8,150,16,1089000.0,2.42,0.005,7.432,7,35,45,50
40671,28,3,8,150,17,1197000.0,2.66,0.004,8.343,7,35,45,50
40672,28,3,8,150,18,1287000.0,2.86,0.005,8.768,7,35,45,50
40673,28,3,8,150,24,1224000.0,2.72,0.009,8.478,7,35,45,50
40674,29,3,8,150,14,918000.0,2.04,0.006,5.69,7,35,45,50
40675,29,3,8,150,15,1026000.0,2.28,0.004,6.525,7,35,45,50
40676,29,3,8,150,16,1152000.0,2.56,0.002,7.589,7,35,45,50
40677,29,3,8,150,17,1215000.0,2.7,0.003,7.945,7,35,45,50
40678,29,3,8,150,18,1368000.0,3.04,0.007,9.077,7,35,45,50
40679,29,3,8,150,24,1314000.0,2.92,0.006,8.664,7,35,45,50
40680,0,3,8,200,14,855000.0,1.9,0.006,6.046,7,35,45,50
40681,0,3,8,200,15,900000.0,2.0,0.008,6.59,7,35,45,50
40682,0,3,8,200,16,918000.0,2.04,0.012,7.234,7,35,45,50
40683,0,3,8,200,17,1098000.0,2.44,0.004,8.376,7,35,45,50
40684,0,3,8,200,18,1143000.0,2.54,0.014,8.789,7,35,45,50
40685,0,3,8,200,24,1107000.0,2.46,0.016,8.445,7,35,45,50
40686,1,3,8,200,14,864000.0,1.92,0.001,6.173,7,35,45,50
40687,1,3,8,200,15,954000.0,2.12,0.005,6.932,7,35,45,50
40688,1,3,8,200,16,999000.0,2.22,0.004,7.638,7,35,45,50
40689,1,3,8,200,17,1116000.0,2.48,0.001,8.297,7,35,45,50
40690,1,3,8,200,18,1215000.0,2.7,0.006,9.371,7,35,45,50
40691,1,3,8,200,24,1143000.0,2.54,0.003,8.922,7,35,45,50
40692,2,3,8,200,14,729000.0,1.62,0.002,6.462,7,35,45,50
40693,2,3,8,200,15,819000.0,1.82,0.003,7.186,7,35,45,50
40694,2,3,8,200,16,873000.0,1.94,0.005,8.155,7,35,45,50
40695,2,3,8,200,17,918000.0,2.04,0.001,8.667,7,35,45,50
40696,2,3,8,200,18,990000.0,2.2,0.002,9.398,7,35,45,50
40697,2,3,8,200,24,1008000.0,2.24,0.001,9.453,7,35,45,50
40698,3,3,8,200,14,801000.0,1.78,0.006,6.366,7,35,45,50
40699,3,3,8,200,15,900000.0,2.0,0.004,7.101,7,35,45,50
40700,3,3,8,200,16,936000.0,2.08,0.008,7.176,7,35,45,50
40701,3,3,8,200,17,1062000.0,2.36,0.002,8.277,7,35,45,50
40702,3,3,8,200,18,1161000.0,2.58,0.004,9.181,7,35,45,50
40703,3,3,8,200,24,1179000.0,2.62,0.001,9.346,7,35,45,50
40704,4,3,8,200,14,792000.0,1.76,0.007,6.138,7,35,45,50
40705,4,3,8,200,15,936000.0,2.08,0.009,6.852,7,35,45,50
40706,4,3,8,200,16,1044000.0,2.32,0.003,7.9,7,35,45,50
40707,4,3,8,200,17,1062000.0,2.36,0.002,8.031,7,35,45,50
40708,4,3,8,200,18,1179000.0,2.62,0.001,9.046,7,35,45,50
40709,4,3,8,200,24,1170000.0,2.6,0.005,9.143,7,35,45,50
40710,5,3,8,200,14,747000.0,1.66,0.002,6.767,7,35,45,50
40711,5,3,8,200,15,837000.0,1.86,0.005,7.727,7,35,45,50
40712,5,3,8,200,16,909000.0,2.02,0.0,8.285,7,35,45,50
40713,5,3,8,200,17,945000.0,2.1,0.003,8.576,7,35,45,50
40714,5,3,8,200,18,999000.0,2.22,0.001,9.221,7,35,45,50
40715,5,3,8,200,24,1008000.0,2.24,0.002,9.571,7,35,45,50
40716,6,3,8,200,14,756000.0,1.68,0.002,6.477,7,35,45,50
40717,6,3,8,200,15,837000.0,1.86,0.003,7.392,7,35,45,50
40718,6,3,8,200,16,882000.0,1.96,0.007,7.878,7,35,45,50
40719,6,3,8,200,17,1026000.0,2.28,0.005,8.731,7,35,45,50
40720,6,3,8,200,18,1071000.0,2.38,0.003,9.278,7,35,45,50
40721,6,3,8,200,24,1071000.0,2.38,0.004,9.32,7,35,45,50
40722,7,3,8,200,14,765000.0,1.7,0.002,6.47,7,35,45,50
40723,7,3,8,200,15,846000.0,1.88,0.006,7.298,7,35,45,50
40724,7,3,8,200,16,891000.0,1.98,0.003,8.292,7,35,45,50
40725,7,3,8,200,17,936000.0,2.08,0.004,8.973,7,35,45,50
40726,7,3,8,200,18,999000.0,2.22,0.008,9.251,7,35,45,50
40727,7,3,8,200,24,1017000.0,2.26,0.003,9.525,7,35,45,50
40728,8,3,8,200,14,819000.0,1.82,0.005,6.509,7,35,45,50
40729,8,3,8,200,15,846000.0,1.88,0.005,7.319,7,35,45,50
40730,8,3,8,200,16,909000.0,2.02,0.008,7.393,7,35,45,50
40731,8,3,8,200,17,972000.0,2.16,0.008,8.482,7,35,45,50
40732,8,3,8,200,18,1116000.0,2.48,0.005,9.901,7,35,45,50
40733,8,3,8,200,24,1098000.0,2.44,0.003,9.548,7,35,45,50
40734,9,3,8,200,14,783000.0,1.74,0.015,6.475,7,35,45,50
40735,9,3,8,200,15,810000.0,1.8,0.028,6.819,7,35,45,50
40736,9,3,8,200,16,900000.0,2.0,0.007,7.752,7,35,45,50
40737,9,3,8,200,17,999000.0,2.22,0.007,8.758,7,35,45,50
40738,9,3,8,200,18,1053000.0,2.34,0.006,9.415,7,35,45,50
40739,9,3,8,200,24,1080000.0,2.4,0.004,9.391,7,35,45,50
40740,10,3,8,200,14,792000.0,1.76,0.002,6.602,7,35,45,50
40741,10,3,8,200,15,918000.0,2.04,0.004,7.267,7,35,45,50
40742,10,3,8,200,16,963000.0,2.14,0.002,7.966,7,35,45,50
40743,10,3,8,200,17,1062000.0,2.36,0.003,8.64,7,35,45,50
40744,10,3,8,200,18,1089000.0,2.42,0.002,9.262,7,35,45,50
40745,10,3,8,200,24,1125000.0,2.5,0.002,9.74,7,35,45,50
40746,11,3,8,200,14,747000.0,1.66,0.015,6.528,7,35,45,50
40747,11,3,8,200,15,873000.0,1.94,0.003,6.932,7,35,45,50
40748,11,3,8,200,16,990000.0,2.2,0.002,7.925,7,35,45,50
40749,11,3,8,200,17,1053000.0,2.34,0.004,8.593,7,35,45,50
40750,11,3,8,200,18,1188000.0,2.64,0.004,9.593,7,35,45,50
40751,11,3,8,200,24,1107000.0,2.46,0.023,9.109,7,35,45,50
40752,12,3,8,200,14,765000.0,1.7,0.009,6.393,7,35,45,50
40753,12,3,8,200,15,828000.0,1.84,0.002,7.325,7,35,45,50
40754,12,3,8,200,16,891000.0,1.98,0.002,7.752,7,35,45,50
40755,12,3,8,200,17,963000.0,2.14,0.003,8.773,7,35,45,50
40756,12,3,8,200,18,1053000.0,2.34,0.003,9.249,7,35,45,50
40757,12,3,8,200,24,1062000.0,2.36,0.002,9.439,7,35,45,50
40758,13,3,8,200,14,711000.0,1.58,0.001,6.919,7,35,45,50
40759,13,3,8,200,15,747000.0,1.66,0.002,7.376,7,35,45,50
40760,13,3,8,200,16,891000.0,1.98,0.021,8.027,7,35,45,50
40761,13,3,8,200,17,972000.0,2.16,0.0,8.749,7,35,45,50
40762,13,3,8,200,18,1053000.0,2.34,0.003,9.684,7,35,45,50
40763,13,3,8,200,24,1008000.0,2.24,0.003,9.507,7,35,45,50
40764,14,3,8,200,14,783000.0,1.74,0.002,6.356,7,35,45,50
40765,14,3,8,200,15,837000.0,1.86,0.002,7.291,7,35,45,50
40766,14,3,8,200,16,909000.0,2.02,0.003,8.075,7,35,45,50
40767,14,3,8,200,17,1035000.0,2.3,0.006,9.019,7,35,45,50
40768,14,3,8,200,18,1107000.0,2.46,0.002,9.383,7,35,45,50
40769,14,3,8,200,24,990000.0,2.2,0.034,8.869,7,35,45,50
40770,15,3,8,200,14,792000.0,1.76,0.0,6.475,7,35,45,50
40771,15,3,8,200,15,837000.0,1.86,0.003,7.198,7,35,45,50
40772,15,3,8,200,16,999000.0,2.22,0.002,8.354,7,35,45,50
40773,15,3,8,200,17,1071000.0,2.38,0.006,8.728,7,35,45,50
40774,15,3,8,200,18,1134000.0,2.52,0.001,9.096,7,35,45,50
40775,15,3,8,200,24,1125000.0,2.5,0.002,9.023,7,35,45,50
40776,16,3,8,200,14,810000.0,1.8,0.005,6.099,7,35,45,50
40777,16,3,8,200,15,882000.0,1.96,0.008,6.702,7,35,45,50
40778,16,3,8,200,16,945000.0,2.1,0.002,7.708,7,35,45,50
40779,16,3,8,200,17,1044000.0,2.32,0.002,8.427,7,35,45,50
40780,16,3,8,200,18,1116000.0,2.48,0.005,9.28,7,35,45,50
40781,16,3,8,200,24,1107000.0,2.46,0.038,8.904,7,35,45,50
40782,17,3,8,200,14,819000.0,1.82,0.003,6.414,7,35,45,50
40783,17,3,8,200,15,900000.0,2.0,0.004,6.876,7,35,45,50
40784,17,3,8,200,16,963000.0,2.14,0.01,7.678,7,35,45,50
40785,17,3,8,200,17,1008000.0,2.24,0.004,8.168,7,35,45,50
40786,17,3,8,200,18,1107000.0,2.46,0.009,9.373,7,35,45,50
40787,17,3,8,200,24,1134000.0,2.52,0.006,9.309,7,35,45,50
40788,18,3,8,200,14,801000.0,1.78,0.003,6.29,7,35,45,50
40789,18,3,8,200,15,819000.0,1.82,0.008,6.797,7,35,45,50
40790,18,3,8,200,16,954000.0,2.12,0.003,7.673,7,35,45,50
40791,18,3,8,200,17,990000.0,2.2,0.016,8.511,7,35,45,50
40792,18,3,8,200,18,1044000.0,2.32,0.003,9.078,7,35,45,50
40793,18,3,8,200,24,1044000.0,2.32,0.002,9.056,7,35,45,50
40794,19,3,8,200,14,738000.0,1.64,0.005,6.474,7,35,45,50
40795,19,3,8,200,15,837000.0,1.86,0.004,7.277,7,35,45,50
40796,19,3,8,200,16,900000.0,2.0,0.003,7.939,7,35,45,50
40797,19,3,8,200,17,972000.0,2.16,0.002,8.728,7,35,45,50
40798,19,3,8,200,18,1017000.0,2.26,0.003,9.47,7,35,45,50
40799,19,3,8,200,24,1017000.0,2.26,0.002,9.011,7,35,45,50
40800,20,3,8,200,14,720000.0,1.6,0.017,6.231,7,35,45,50
40801,20,3,8,200,15,801000.0,1.78,0.002,7.47,7,35,45,50
40802,20,3,8,200,16,882000.0,1.96,0.001,8.317,7,35,45,50
40803,20,3,8,200,17,981000.0,2.18,0.004,9.093,7,35,45,50
40804,20,3,8,200,18,1044000.0,2.32,0.004,9.713,7,35,45,50
40805,20,3,8,200,24,1026000.0,2.28,0.004,9.7,7,35,45,50
40806,21,3,8,200,14,756000.0,1.68,0.002,6.643,7,35,45,50
40807,21,3,8,200,15,864000.0,1.92,0.008,7.253,7,35,45,50
40808,21,3,8,200,16,936000.0,2.08,0.001,7.951,7,35,45,50
40809,21,3,8,200,17,972000.0,2.16,0.004,8.408,7,35,45,50
40810,21,3,8,200,18,1071000.0,2.38,0.006,9.323,7,35,45,50
40811,21,3,8,200,24,1107000.0,2.46,0.008,9.687,7,35,45,50
40812,22,3,8,200,14,711000.0,1.58,0.005,6.718,7,35,45,50
40813,22,3,8,200,15,783000.0,1.74,0.005,7.141,7,35,45,50
40814,22,3,8,200,16,855000.0,1.9,0.003,8.126,7,35,45,50
40815,22,3,8,200,17,918000.0,2.04,0.011,8.491,7,35,45,50
40816,22,3,8,200,18,1062000.0,2.36,0.003,9.479,7,35,45,50
40817,22,3,8,200,24,1026000.0,2.28,0.002,9.543,7,35,45,50
40818,23,3,8,200,14,711000.0,1.58,0.002,6.473,7,35,45,50
40819,23,3,8,200,15,783000.0,1.74,0.002,7.196,7,35,45,50
40820,23,3,8,200,16,855000.0,1.9,0.003,8.376,7,35,45,50
40821,23,3,8,200,17,945000.0,2.1,0.001,9.108,7,35,45,50
40822,23,3,8,200,18,972000.0,2.16,0.008,9.353,7,35,45,50
40823,23,3,8,200,24,1026000.0,2.28,0.001,9.754,7,35,45,50
40824,24,3,8,200,14,756000.0,1.68,0.006,6.473,7,35,45,50
40825,24,3,8,200,15,774000.0,1.72,0.002,6.992,7,35,45,50
40826,24,3,8,200,16,828000.0,1.84,0.006,7.825,7,35,45,50
40827,24,3,8,200,17,918000.0,2.04,0.003,8.545,7,35,45,50
40828,24,3,8,200,18,1044000.0,2.32,0.003,9.111,7,35,45,50
40829,24,3,8,200,24,1107000.0,2.46,0.002,9.642,7,35,45,50
40830,25,3,8,200,14,783000.0,1.74,0.008,6.251,7,35,45,50
40831,25,3,8,200,15,855000.0,1.9,0.015,6.857,7,35,45,50
40832,25,3,8,200,16,981000.0,2.18,0.003,7.685,7,35,45,50
40833,25,3,8,200,17,990000.0,2.2,0.005,8.241,7,35,45,50
40834,25,3,8,200,18,1071000.0,2.38,0.008,9.348,7,35,45,50
40835,25,3,8,200,24,1044000.0,2.32,0.004,9.054,7,35,45,50
40836,26,3,8,200,14,864000.0,1.92,0.004,6.488,7,35,45,50
