,Gates,Bays,Station_Dist,Parameter,Value,p-value,DES<ANA
8661,3,3,25,Bay,37.5,4.385856965405841e-47,True
8662,3,3,25,Bay,40.0,2.7262361951954445e-50,True
8663,3,3,25,Bay,42.5,1.7872524763314104e-47,True
8664,3,3,25,Bay,45.0,6.270659790602063e-49,True
8665,3,3,25,Speed,25,4.696787637038918e-46,True
8666,3,3,25,Speed,35,4.565369575977439e-44,True
8667,3,3,25,Speed,45,1.5510362194709896e-45,True
8668,3,3,25,Speed,55,5.357365061386173e-47,True
8669,3,3,25,Speed,65,3.272853047201168e-49,True
8670,3,3,25,Speed,75,6.704195800912796e-54,True
8671,3,3,25,HoS,14,2.7321383027448083e-48,True
8672,3,3,25,HoS,15,5.259373144491571e-46,True
8673,3,3,25,HoS,16,7.928301478800771e-45,True
8674,3,3,25,HoS,17,5.039061953454654e-43,True
8675,3,3,25,HoS,18,3.9231087477664436e-38,True
8676,3,3,25,Fleet,10,5.910268061286226e-35,True
8677,3,3,25,Fleet,25,2.3969172793131627e-40,True
8678,3,3,25,Fleet,50,2.49560151574425e-45,True
8679,3,3,25,Fleet,75,3.3383576060855533e-53,True
8680,3,3,25,Fleet,100,6.704195800912796e-54,True
8681,3,3,25,Fleet,125,9.718764014456416e-56,True
8682,3,3,25,Fleet,150,4.619131048339679e-53,True
8683,3,3,25,Fleet,175,2.937104713563746e-57,True
8684,3,3,25,Fleet,200,2.87004183406918e-53,True
8685,3,3,50,Gate,1,4.545499191062609e-51,True
8686,3,3,50,Gate,2,1.1956878630080687e-49,True
8687,3,3,50,Gate,3,2.349282086860672e-53,True
8688,3,3,50,Gate,4,4.867627996611837e-46,True
8689,3,3,50,Gate,5,2.877941799771507e-45,True
8690,3,3,50,Gate,6,4.124761040795922e-51,True
8691,3,3,50,Gate,7,1.9479140357375312e-44,True
8692,3,3,50,Gate,8,6.493788069560698e-44,True
8693,3,3,50,Gate,9,2.5150928926272647e-43,True
8694,3,3,50,Gate,10,2.539878773906681e-42,True
8695,3,3,50,Gate,15,3.7792385243198796e-38,True
8696,3,3,50,Gate,20,4.6548389359255145e-36,True
8697,3,3,50,Bay,15.0,4.560491289127875e-37,True
8698,3,3,50,Bay,17.5,3.4375534967557756e-36,True
8699,3,3,50,Bay,20.0,6.770556902968828e-41,True
8700,3,3,50,Bay,22.5,9.223964388183041e-42,True
8701,3,3,50,Bay,25.0,3.592075010356955e-39,True
8702,3,3,50,Bay,27.5,1.2276506716813683e-43,True
8703,3,3,50,Bay,30.0,2.9745186575940345e-45,True
8704,3,3,50,Bay,32.5,1.2339192414348687e-47,True
8705,3,3,50,Bay,35.0,1.8168926096254765e-48,True
8706,3,3,50,Bay,37.5,3.667356284205288e-45,True
8707,3,3,50,Bay,40.0,7.187161525946737e-46,True
8708,3,3,50,Bay,42.5,6.3639255460383845e-49,True
8709,3,3,50,Bay,45.0,1.5916588037892538e-46,True
8710,3,3,50,Speed,25,1.913614928466662e-46,True
8711,3,3,50,Speed,35,6.0131005500603e-45,True
8712,3,3,50,Speed,45,3.4864755477939977e-44,True
8713,3,3,50,Speed,55,1.856936676494364e-42,True
8714,3,3,50,Speed,65,4.411016038852257e-48,True
8715,3,3,50,Speed,75,2.1223590599603637e-47,True
8716,3,3,50,HoS,14,1.1561077782077934e-44,True
8717,3,3,50,HoS,15,6.949434049912504e-43,True
8718,3,3,50,HoS,16,2.5197721910364307e-42,True
8719,3,3,50,HoS,17,6.343220720036314e-39,True
8720,3,3,50,HoS,18,5.413081475836013e-36,True
8721,3,3,50,Fleet,10,8.635482053052274e-32,True
8722,3,3,50,Fleet,25,1.3228578633553401e-39,True
8723,3,3,50,Fleet,50,5.176709649859844e-47,True
8724,3,3,50,Fleet,75,6.638642569681851e-46,True
8725,3,3,50,Fleet,100,7.739114817670525e-47,True
8726,3,3,50,Fleet,125,2.037106906455986e-49,True
8727,3,3,50,Fleet,150,1.3934455177304874e-46,True
8728,3,3,50,Fleet,175,5.872103584170752e-48,True
8729,3,3,50,Fleet,200,2.812177704194247e-47,True
8730,3,3,100,Gate,1,2.7063407405350857e-46,True
8731,3,3,100,Gate,2,1.1747675557914467e-48,True
8732,3,3,100,Gate,3,2.3836273000260682e-48,True
8733,3,3,100,Gate,4,6.109187145182022e-48,True
8734,3,3,100,Gate,5,2.5621489606423126e-45,True
8735,3,3,100,Gate,6,7.747369072480434e-47,True
8736,3,3,100,Gate,7,3.089517051647497e-42,True
8737,3,3,100,Gate,8,2.40037205960381e-42,True
8738,3,3,100,Gate,9,2.334010265691353e-44,True
8739,3,3,100,Gate,10,6.685516317956994e-43,True
8740,3,3,100,Gate,15,1.2023965509946484e-37,True
8741,3,3,100,Gate,20,4.646996430870462e-36,True
8742,3,3,100,Bay,15.0,1.6354335082261128e-34,True
8743,3,3,100,Bay,17.5,4.2264331105111756e-41,True
8744,3,3,100,Bay,20.0,1.599088556707681e-37,True
8745,3,3,100,Bay,22.5,3.0761312796208746e-41,True
8746,3,3,100,Bay,25.0,1.7441041660467372e-42,True
8747,3,3,100,Bay,27.5,7.982586736153068e-46,True
8748,3,3,100,Bay,30.0,3.4037651627891354e-43,True
8749,3,3,100,Bay,32.5,2.059786508565901e-43,True
8750,3,3,100,Bay,35.0,1.8226438224743508e-44,True
8751,3,3,100,Bay,37.5,1.1119103444208175e-45,True
8752,3,3,100,Bay,40.0,7.04068361417214e-43,True
8753,3,3,100,Bay,42.5,1.0474804804847378e-42,True
8754,3,3,100,Bay,45.0,4.736877526116012e-44,True
8755,3,3,100,Speed,25,2.140211405905324e-42,True
8756,3,3,100,Speed,35,3.955760079228567e-43,True
8757,3,3,100,Speed,45,3.803294337788662e-45,True
8758,3,3,100,Speed,55,7.771833566754807e-45,True
8759,3,3,100,Speed,65,2.053166682940964e-44,True
8760,3,3,100,Speed,75,3.3494204787350346e-46,True
8761,3,3,100,HoS,14,8.232189686130204e-43,True
8762,3,3,100,HoS,15,1.188487619047853e-41,True
8763,3,3,100,HoS,16,2.237038519561561e-42,True
8764,3,3,100,HoS,17,3.202885984687989e-41,True
8765,3,3,100,HoS,18,6.340207160337359e-36,True
8766,3,3,100,Fleet,10,1.6589341444113017e-25,True
8767,3,3,100,Fleet,25,1.8687292655460072e-39,True
8768,3,3,100,Fleet,50,2.6235738851539022e-42,True
8769,3,3,100,Fleet,75,2.9744351448386926e-44,True
8770,3,3,100,Fleet,100,2.275148208439937e-45,True
8771,3,3,100,Fleet,125,1.3140432485289893e-47,True
8772,3,3,100,Fleet,150,4.1118681835281944e-42,True
8773,3,3,100,Fleet,175,1.803331812118881e-44,True
8774,3,3,100,Fleet,200,5.2733522453681313e-45,True
8775,3,3,150,Gate,1,8.261908811401458e-48,True
8776,3,3,150,Gate,2,1.4219767253470593e-46,True
8777,3,3,150,Gate,3,4.847156111164511e-44,True
8778,3,3,150,Gate,4,4.6106432816475704e-43,True
8779,3,3,150,Gate,5,4.260262877135138e-43,True
8780,3,3,150,Gate,6,5.106047308659146e-42,True
8781,3,3,150,Gate,7,1.4189118895913777e-43,True
8782,3,3,150,Gate,8,3.09026914903739e-41,True
8783,3,3,150,Gate,9,7.414700034536617e-40,True
8784,3,3,150,Gate,10,8.483829759025756e-41,True
8785,3,3,150,Gate,15,2.6827575261731607e-36,True
8786,3,3,150,Gate,20,2.8435239764726805e-32,True
8787,3,3,150,Bay,15.0,8.99900455729609e-28,True
8788,3,3,150,Bay,17.5,4.3392567922050225e-35,True
8789,3,3,150,Bay,20.0,4.683813271300967e-36,True
8790,3,3,150,Bay,22.5,1.4740696736754496e-41,True
8791,3,3,150,Bay,25.0,7.599468493327898e-42,True
8792,3,3,150,Bay,27.5,1.9210514976938847e-38,True
8793,3,3,150,Bay,30.0,4.132339663253361e-44,True
8794,3,3,150,Bay,32.5,9.940108853044498e-43,True
8795,3,3,150,Bay,35.0,2.3186997682557833e-42,True
8796,3,3,150,Bay,37.5,2.96835837873498e-43,True
8797,3,3,150,Bay,40.0,1.2341023013690235e-44,True
8798,3,3,150,Bay,42.5,1.877513397898766e-44,True
8799,3,3,150,Bay,45.0,4.916332232617677e-41,True
8800,3,3,150,Speed,25,1.73846145478835e-38,True
8801,3,3,150,Speed,35,2.0258343591748235e-40,True
8802,3,3,150,Speed,45,1.2552332320626587e-44,True
8803,3,3,150,Speed,55,4.1096611636150245e-46,True
8804,3,3,150,Speed,65,1.1159550343678862e-41,True
8805,3,3,150,Speed,75,1.4918046568016729e-43,True
8806,3,3,150,HoS,14,2.641414410453229e-43,True
8807,3,3,150,HoS,15,5.930856495921895e-42,True
8808,3,3,150,HoS,16,6.187436026033543e-39,True
8809,3,3,150,HoS,17,5.056003852097899e-38,True
8810,3,3,150,HoS,18,4.7886045953838165e-34,True
8811,3,3,150,Fleet,10,1.32998568433133e-19,True
8812,3,3,150,Fleet,25,6.335202774156265e-32,True
8813,3,3,150,Fleet,50,1.6785031500107175e-46,True
8814,3,3,150,Fleet,75,1.8945845024582786e-42,True
8815,3,3,150,Fleet,100,3.961945072392436e-46,True
8816,3,3,150,Fleet,125,2.0640297872423287e-47,True
8817,3,3,150,Fleet,150,1.2622075345223948e-45,True
8818,3,3,150,Fleet,175,1.8163736759691216e-46,True
8819,3,3,150,Fleet,200,1.8163736759691216e-46,True
8820,3,3,200,Gate,1,1.0854680118540574e-46,True
8821,3,3,200,Gate,2,1.3453988190528174e-42,True
8822,3,3,200,Gate,3,1.2705575796686064e-47,True
8823,3,3,200,Gate,4,1.3761983475565452e-43,True
8824,3,3,200,Gate,5,1.6759657413212534e-46,True
8825,3,3,200,Gate,6,4.5881057984053755e-43,True
8826,3,3,200,Gate,7,2.5409657443817676e-41,True
8827,3,3,200,Gate,8,1.4991357598068025e-39,True
8828,3,3,200,Gate,9,5.504112186525626e-39,True
8829,3,3,200,Gate,10,5.959373024655228e-41,True
8830,3,3,200,Gate,15,1.6975549784799647e-37,True
8831,3,3,200,Gate,20,1.958037028586141e-33,True
8832,3,3,200,Bay,15.0,1.3368362611430126e-26,True
8833,3,3,200,Bay,17.5,3.3316998388259527e-31,True
8834,3,3,200,Bay,20.0,3.311093071555571e-32,True
8835,3,3,200,Bay,22.5,4.684180318610258e-36,True
8836,3,3,200,Bay,25.0,1.1446536113698347e-40,True
8837,3,3,200,Bay,27.5,8.831224451024018e-42,True
8838,3,3,200,Bay,30.0,2.2646553042761314e-42,True
8839,3,3,200,Bay,32.5,1.093708490503919e-44,True
8840,3,3,200,Bay,35.0,6.509712838059089e-44,True
8841,3,3,200,Bay,37.5,2.468582049479868e-44,True
8842,3,3,200,Bay,40.0,6.397122064373069e-44,True
8843,3,3,200,Bay,42.5,1.2193670097927312e-41,True
8844,3,3,200,Bay,45.0,6.08771593972032e-42,True
8845,3,3,200,Speed,25,5.562228686918463e-31,True
8846,3,3,200,Speed,35,2.423964114959579e-41,True
8847,3,3,200,Speed,45,3.0572748256588885e-40,True
8848,3,3,200,Speed,55,1.0344857918798182e-40,True
8849,3,3,200,Speed,65,3.98858140831953e-43,True
8850,3,3,200,Speed,75,3.302440594834788e-41,True
8851,3,3,200,HoS,14,5.786514029883848e-44,True
8852,3,3,200,HoS,15,7.97031167268442e-40,True
8853,3,3,200,HoS,16,5.0742345440970765e-40,True
8854,3,3,200,HoS,17,2.6671519971001887e-36,True
8855,3,3,200,HoS,18,6.217192696347435e-33,True
8856,3,3,200,Fleet,10,4.071855250120726e-17,True
8857,3,3,200,Fleet,25,8.530570061506638e-25,True
8858,3,3,200,Fleet,50,2.5353351365707293e-42,True
8859,3,3,200,Fleet,75,9.974873379925843e-42,True
8860,3,3,200,Fleet,100,9.595226311595643e-44,True
8861,3,3,200,Fleet,125,1.4902689684070975e-43,True
8862,3,3,200,Fleet,150,1.6488769510078723e-41,True
8863,3,3,200,Fleet,175,5.553507711880866e-42,True
8864,3,3,200,Fleet,200,2.744323641868157e-42,True
8865,3,3,300,Gate,1,2.55961168100505e-37,True
8866,3,3,300,Gate,2,2.0086557660188414e-37,True
8867,3,3,300,Gate,3,1.2570120489131939e-36,True
8868,3,3,300,Gate,4,1.087807113841294e-37,True
8869,3,3,300,Gate,5,8.411488397471683e-38,True
8870,3,3,300,Gate,6,6.263899901872638e-38,True
8871,3,3,300,Gate,7,1.646549058413392e-36,True
8872,3,3,300,Gate,8,3.7704673736436375e-40,True
8873,3,3,300,Gate,9,5.260142920648316e-36,True
8874,3,3,300,Gate,10,6.855920836222078e-40,True
8875,3,3,300,Gate,15,1.5742868535726915e-37,True
8876,3,3,300,Gate,20,2.6634349065989943e-34,True
8877,3,3,300,Bay,15.0,1.2874996810499855e-19,True
8878,3,3,300,Bay,17.5,1.01013183437476e-18,True
8879,3,3,300,Bay,20.0,7.76660213111821e-21,True
8880,3,3,300,Bay,22.5,6.387991103873101e-24,True
8881,3,3,300,Bay,25.0,2.330989555011528e-25,True
8882,3,3,300,Bay,27.5,1.0522674947095253e-28,True
8883,3,3,300,Bay,30.0,9.681217513888402e-34,True
8884,3,3,300,Bay,32.5,1.5302308775771394e-35,True
8885,3,3,300,Bay,35.0,3.684427061114167e-36,True
8886,3,3,300,Bay,37.5,4.3302111407602567e-38,True
8887,3,3,300,Bay,40.0,9.818263526147658e-40,True
8888,3,3,300,Bay,42.5,3.7500325043142573e-41,True
8889,3,3,300,Bay,45.0,2.358668416289353e-40,True
8890,3,3,300,Speed,25,8.484371985478918e-24,True
8891,3,3,300,Speed,35,8.945908756232429e-31,True
8892,3,3,300,Speed,45,1.8899652167258985e-36,True
8893,3,3,300,Speed,55,3.4871847596054667e-42,True
8894,3,3,300,Speed,65,3.618203283802569e-43,True
8895,3,3,300,Speed,75,2.210609399329413e-46,True
8896,3,3,300,HoS,14,1.2548332464211532e-36,True
8897,3,3,300,HoS,15,3.2692012130613125e-36,True
8898,3,3,300,HoS,16,7.963797320800219e-40,True
8899,3,3,300,HoS,17,1.1101013287624421e-38,True
8900,3,3,300,HoS,18,1.8962045469826328e-34,True
8901,3,3,300,Fleet,10,4.871455831174557e-14,True
8902,3,3,300,Fleet,25,1.0203708545924924e-23,True
8903,3,3,300,Fleet,50,3.3394062563923085e-36,True
8904,3,3,300,Fleet,75,1.3757998449204365e-37,True
8905,3,3,300,Fleet,100,3.657579387176691e-38,True
8906,3,3,300,Fleet,125,3.284375540542782e-39,True
8907,3,3,300,Fleet,150,1.4535085799438283e-38,True
8908,3,3,300,Fleet,175,2.6800245723784935e-40,True
8909,3,3,300,Fleet,200,1.654571537234913e-38,True
8910,3,4,25,Gate,1,1.8114394468797744e-50,True
8911,3,4,25,Gate,2,7.657121995614291e-51,True
8912,3,4,25,Gate,3,1.3139370768043261e-49,True
8913,3,4,25,Gate,4,2.7279513941783982e-48,True
8914,3,4,25,Gate,5,9.795048254027527e-45,True
8915,3,4,25,Gate,6,1.5160304496780764e-46,True
8916,3,4,25,Gate,7,3.7345682956465574e-44,True
8917,3,4,25,Gate,8,1.3364390092950324e-41,True
8918,3,4,25,Gate,9,2.9357101547980106e-44,True
8919,3,4,25,Gate,10,2.1878743852639556e-41,True
8920,3,4,25,Gate,15,4.102447057863532e-35,True
8921,3,4,25,Gate,20,3.707897086395272e-27,True
8922,3,4,25,Bay,15.0,3.5846026146923554e-34,True
8923,3,4,25,Bay,17.5,4.719897973754806e-37,True
8924,3,4,25,Bay,20.0,1.4862847758064704e-35,True
8925,3,4,25,Bay,22.5,1.2580489394134526e-37,True
8926,3,4,25,Bay,25.0,3.893843289673703e-41,True
8927,3,4,25,Bay,27.5,1.3802237845082264e-38,True
8928,3,4,25,Bay,30.0,4.0036226280257007e-44,True
8929,3,4,25,Bay,32.5,1.468950725791726e-42,True
8930,3,4,25,Bay,35.0,1.4854486474954431e-40,True
8931,3,4,25,Bay,37.5,1.4272764882354327e-44,True
8932,3,4,25,Bay,40.0,7.730249636075338e-46,True
8933,3,4,25,Bay,42.5,5.981167993923715e-51,True
8934,3,4,25,Bay,45.0,4.674667130069684e-50,True
8935,3,4,25,Speed,25,8.004817104352817e-47,True
8936,3,4,25,Speed,35,2.889767473937334e-42,True
8937,3,4,25,Speed,45,2.0926564287474359e-44,True
8938,3,4,25,Speed,55,6.521151330805497e-47,True
8939,3,4,25,Speed,65,1.9167638769080741e-41,True
8940,3,4,25,Speed,75,1.484810842124259e-44,True
8941,3,4,25,HoS,14,2.4549355556285906e-45,True
8942,3,4,25,HoS,15,1.5426743042186747e-41,True
8943,3,4,25,HoS,16,5.033650181520289e-41,True
8944,3,4,25,HoS,17,3.0342315909251176e-37,True
8945,3,4,25,HoS,18,2.4396861155688221e-32,True
8946,3,4,25,Fleet,10,2.9279232879480045e-34,True
8947,3,4,25,Fleet,25,2.4588951110885693e-36,True
8948,3,4,25,Fleet,50,1.2206911037141811e-40,True
8949,3,4,25,Fleet,75,4.281036730535092e-52,True
8950,3,4,25,Fleet,100,4.3276698236041115e-51,True
8951,3,4,25,Fleet,125,1.5238874941196453e-51,True
8952,3,4,25,Fleet,150,5.131544257996124e-52,True
8953,3,4,25,Fleet,175,5.84293033324088e-50,True
8954,3,4,25,Fleet,200,2.7968091823767144e-54,True
8955,3,4,50,Gate,1,6.27110482088795e-48,True
8956,3,4,50,Gate,2,6.847793390353303e-49,True
8957,3,4,50,Gate,3,9.802020452911177e-48,True
8958,3,4,50,Gate,4,1.8415203823941198e-44,True
8959,3,4,50,Gate,5,3.6766604799539096e-45,True
8960,3,4,50,Gate,6,8.365548494884206e-45,True
8961,3,4,50,Gate,7,3.675333066340676e-45,True
8962,3,4,50,Gate,8,6.632370024487463e-41,True
8963,3,4,50,Gate,9,1.5325980862674592e-42,True
8964,3,4,50,Gate,10,1.1063642067384442e-37,True
8965,3,4,50,Gate,15,1.4233072703115969e-34,True
8966,3,4,50,Gate,20,7.943580666680598e-28,True
8967,3,4,50,Bay,15.0,1.550181924446091e-34,True
8968,3,4,50,Bay,17.5,2.245852022423817e-34,True
8969,3,4,50,Bay,20.0,3.464653480773405e-35,True
8970,3,4,50,Bay,22.5,1.1681832670133597e-38,True
8971,3,4,50,Bay,25.0,1.2275839461865499e-39,True
8972,3,4,50,Bay,27.5,7.050427203386581e-42,True
8973,3,4,50,Bay,30.0,9.930318899412142e-43,True
8974,3,4,50,Bay,32.5,1.6270956469484934e-42,True
8975,3,4,50,Bay,35.0,5.202236218301103e-42,True
8976,3,4,50,Bay,37.5,2.4487791155245728e-45,True
8977,3,4,50,Bay,40.0,2.685869882043092e-48,True
8978,3,4,50,Bay,42.5,2.885566974962906e-46,True
8979,3,4,50,Bay,45.0,2.5833662015107464e-42,True
8980,3,4,50,Speed,25,1.8043661055059866e-43,True
8981,3,4,50,Speed,35,8.803583215501201e-44,True
8982,3,4,50,Speed,45,6.974884741200566e-44,True
8983,3,4,50,Speed,55,2.1890583019803025e-45,True
8984,3,4,50,Speed,65,1.9209088254431612e-42,True
8985,3,4,50,Speed,75,1.0932212854897848e-43,True
8986,3,4,50,HoS,14,6.28472784214056e-43,True
8987,3,4,50,HoS,15,1.37395610278882e-39,True
8988,3,4,50,HoS,16,2.0206583603553456e-39,True
8989,3,4,50,HoS,17,1.3163233158826878e-37,True
8990,3,4,50,HoS,18,2.1392658638648084e-32,True
8991,3,4,50,Fleet,10,1.352731639912042e-31,True
8992,3,4,50,Fleet,25,2.5296194290355127e-39,True
8993,3,4,50,Fleet,50,3.141999686391281e-42,True
8994,3,4,50,Fleet,75,1.2996146344539427e-48,True
8995,3,4,50,Fleet,100,2.4494206489483996e-45,True
8996,3,4,50,Fleet,125,4.904639616526159e-47,True
8997,3,4,50,Fleet,150,9.00658910444344e-45,True
8998,3,4,50,Fleet,175,2.494542364137634e-46,True
8999,3,4,50,Fleet,200,1.6994922575577147e-46,True
9000,3,4,100,Gate,1,6.369052538374202e-49,True
9001,3,4,100,Gate,2,8.012644146154696e-47,True
9002,3,4,100,Gate,3,2.9863361272941634e-43,True
9003,3,4,100,Gate,4,8.193666860862368e-48,True
9004,3,4,100,Gate,5,5.231679678892868e-44,True
9005,3,4,100,Gate,6,9.85732514302511e-44,True
9006,3,4,100,Gate,7,1.3787158239505713e-40,True
9007,3,4,100,Gate,8,8.115133342618263e-39,True
9008,3,4,100,Gate,9,1.367166776230632e-41,True
9009,3,4,100,Gate,10,6.151462358882585e-42,True
9010,3,4,100,Gate,15,2.2993235218558253e-34,True
9011,3,4,100,Gate,20,7.494924689911766e-28,True
9012,3,4,100,Bay,15.0,6.191762046331916e-38,True
9013,3,4,100,Bay,17.5,5.449611372400209e-35,True
9014,3,4,100,Bay,20.0,1.2996904875658343e-37,True
9015,3,4,100,Bay,22.5,1.813064800532837e-37,True
9016,3,4,100,Bay,25.0,2.1141552067391064e-37,True
9017,3,4,100,Bay,27.5,9.627943768820406e-42,True
9018,3,4,100,Bay,30.0,2.780837915344372e-40,True
9019,3,4,100,Bay,32.5,3.9725960558359836e-42,True
9020,3,4,100,Bay,35.0,5.842188298503049e-45,True
9021,3,4,100,Bay,37.5,3.545412120596211e-44,True
9022,3,4,100,Bay,40.0,2.1746201365518385e-42,True
9023,3,4,100,Bay,42.5,2.4327742576649517e-47,True
9024,3,4,100,Bay,45.0,8.307450658147026e-41,True
9025,3,4,100,Speed,25,4.3346481206442355e-43,True
9026,3,4,100,Speed,35,4.66938857533893e-43,True
9027,3,4,100,Speed,45,2.466918740925384e-41,True
9028,3,4,100,Speed,55,1.1028611402673816e-40,True
9029,3,4,100,Speed,65,1.1457053228487965e-42,True
9030,3,4,100,Speed,75,3.05429373296977e-45,True
9031,3,4,100,HoS,14,2.657476618372605e-41,True
9032,3,4,100,HoS,15,1.802092015688801e-41,True
9033,3,4,100,HoS,16,6.231243834483425e-36,True
9034,3,4,100,HoS,17,2.2733147077149385e-36,True
9035,3,4,100,HoS,18,1.1095914682790095e-32,True
9036,3,4,100,Fleet,10,9.950200792862913e-27,True
9037,3,4,100,Fleet,25,8.187959715093008e-32,True
9038,3,4,100,Fleet,50,7.628762331290108e-41,True
9039,3,4,100,Fleet,75,2.1662192171379344e-43,True
9040,3,4,100,Fleet,100,1.1848449558810775e-45,True
9041,3,4,100,Fleet,125,6.496017739136395e-45,True
9042,3,4,100,Fleet,150,1.5011709670228831e-43,True
9043,3,4,100,Fleet,175,6.012532369249505e-42,True
9044,3,4,100,Fleet,200,5.670153669561105e-44,True
9045,3,4,150,Gate,1,2.874199119699804e-47,True
9046,3,4,150,Gate,2,6.478789632472976e-47,True
9047,3,4,150,Gate,3,4.569966411932606e-44,True
9048,3,4,150,Gate,4,1.0769806567777386e-46,True
9049,3,4,150,Gate,5,9.414712838602225e-47,True
9050,3,4,150,Gate,6,1.8705542666981868e-45,True
9051,3,4,150,Gate,7,4.713329308798909e-41,True
9052,3,4,150,Gate,8,2.386825038949244e-43,True
9053,3,4,150,Gate,9,9.04531449658336e-40,True
9054,3,4,150,Gate,10,5.746229339067354e-41,True
9055,3,4,150,Gate,15,1.1265979384024935e-31,True
9056,3,4,150,Gate,20,2.357942647023103e-31,True
9057,3,4,150,Bay,15.0,7.1429726226363395e-28,True
9058,3,4,150,Bay,17.5,6.920290912302123e-32,True
9059,3,4,150,Bay,20.0,1.350746154904897e-30,True
9060,3,4,150,Bay,22.5,2.3705589963010367e-33,True
9061,3,4,150,Bay,25.0,2.0960641354599015e-36,True
9062,3,4,150,Bay,27.5,2.3888770645724512e-39,True
9063,3,4,150,Bay,30.0,6.631419410952686e-39,True
9064,3,4,150,Bay,32.5,9.593277619121956e-39,True
9065,3,4,150,Bay,35.0,3.933828276993355e-39,True
9066,3,4,150,Bay,37.5,1.3810035975578965e-41,True
9067,3,4,150,Bay,40.0,9.966463591158863e-41,True
9068,3,4,150,Bay,42.5,5.658930399530664e-42,True
9069,3,4,150,Bay,45.0,9.222515479399388e-41,True
9070,3,4,150,Speed,25,2.3752617340762682e-30,True
9071,3,4,150,Speed,35,2.0826511432740425e-37,True
9072,3,4,150,Speed,45,6.964792279237606e-40,True
9073,3,4,150,Speed,55,3.15100777739028e-41,True
9074,3,4,150,Speed,65,1.7185848933723714e-41,True
9075,3,4,150,Speed,75,1.1638370965856628e-43,True
9076,3,4,150,HoS,14,6.880167973379825e-41,True
9077,3,4,150,HoS,15,2.2506027828272644e-40,True
9078,3,4,150,HoS,16,3.051588924852242e-39,True
9079,3,4,150,HoS,17,8.080298829918289e-35,True
9080,3,4,150,HoS,18,1.073280787246968e-31,True
9081,3,4,150,Fleet,10,3.91635133417802e-20,True
9082,3,4,150,Fleet,25,7.330417119445161e-24,True
9083,3,4,150,Fleet,50,5.81425823960067e-42,True
9084,3,4,150,Fleet,75,3.930039267202623e-44,True
9085,3,4,150,Fleet,100,1.5127028156834331e-43,True
9086,3,4,150,Fleet,125,4.232211154877884e-42,True
9087,3,4,150,Fleet,150,8.545703687831929e-43,True
9088,3,4,150,Fleet,175,1.2989911712705646e-41,True
9089,3,4,150,Fleet,200,1.154198709545753e-42,True
9090,3,4,200,Gate,1,9.848365741899043e-42,True
9091,3,4,200,Gate,2,1.1297753746313442e-41,True
9092,3,4,200,Gate,3,1.3705550715929768e-41,True
9093,3,4,200,Gate,4,2.0167989031159412e-41,True
9094,3,4,200,Gate,5,3.519497963028955e-43,True
9095,3,4,200,Gate,6,2.6870626035574716e-41,True
9096,3,4,200,Gate,7,4.197700769746553e-40,True
9097,3,4,200,Gate,8,5.966787405689524e-41,True
9098,3,4,200,Gate,9,5.670203518394826e-43,True
9099,3,4,200,Gate,10,1.0613273775667858e-41,True
9100,3,4,200,Gate,15,1.525227589456472e-34,True
9101,3,4,200,Gate,20,8.845434601968753e-33,True
9102,3,4,200,Bay,15.0,1.2521403478607616e-22,True
9103,3,4,200,Bay,17.5,3.5821486113044346e-26,True
9104,3,4,200,Bay,20.0,4.463823703069662e-27,True
9105,3,4,200,Bay,22.5,2.777188545394557e-28,True
9106,3,4,200,Bay,25.0,1.0855549113714913e-27,True
9107,3,4,200,Bay,27.5,1.3713614757425925e-31,True
9108,3,4,200,Bay,30.0,5.349702126620781e-35,True
9109,3,4,200,Bay,32.5,6.95017603682073e-40,True
9110,3,4,200,Bay,35.0,1.5525223957926707e-39,True
9111,3,4,200,Bay,37.5,3.405524638659323e-42,True
9112,3,4,200,Bay,40.0,3.2569575289799676e-41,True
9113,3,4,200,Bay,42.5,8.630551041124176e-40,True
9114,3,4,200,Bay,45.0,3.492809997515874e-41,True
9115,3,4,200,Speed,25,1.634499134563211e-23,True
9116,3,4,200,Speed,35,1.465040363434118e-32,True
9117,3,4,200,Speed,45,7.3080571784196716e-40,True
9118,3,4,200,Speed,55,2.5684144806594764e-43,True
9119,3,4,200,Speed,65,1.0839202496107304e-42,True
9120,3,4,200,Speed,75,1.205233227524034e-44,True
9121,3,4,200,HoS,14,6.443981947426519e-41,True
9122,3,4,200,HoS,15,1.2185630931961814e-40,True
9123,3,4,200,HoS,16,7.592588653261973e-41,True
9124,3,4,200,HoS,17,8.59296440899084e-37,True
9125,3,4,200,HoS,18,5.179547969950593e-33,True
9126,3,4,200,Fleet,10,6.834225395383074e-19,True
9127,3,4,200,Fleet,25,3.169390605960792e-28,True
9128,3,4,200,Fleet,50,3.7335142052096885e-41,True
9129,3,4,200,Fleet,75,4.663552043983607e-45,True
9130,3,4,200,Fleet,100,2.6257863457780522e-43,True
9131,3,4,200,Fleet,125,2.4666507155572286e-43,True
9132,3,4,200,Fleet,150,4.591776716408134e-43,True
9133,3,4,200,Fleet,175,1.2583429058590327e-44,True
9134,3,4,200,Fleet,200,9.568561507482123e-45,True
9135,3,4,300,Gate,1,1.7514927901023583e-30,True
9136,3,4,300,Gate,2,1.445396607737594e-29,True
9137,3,4,300,Gate,3,1.6388992353822088e-31,True
9138,3,4,300,Gate,4,1.9693158125686344e-29,True
