,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
231,21,Cape Girardeau,801000.0,0.801,2.282,0.037,5.165
232,21,Evansville,738000.0,0.738,2.563,0.0,4.09
233,21,Greenville,720000.0,0.72,1.569,0.157,5.72
234,21,Jonesboro,945000.0,0.945,1.01,4.008,3.804
235,21,Little Rock,2538000.0,2.538,2.564,0.0,4.715
236,21,Owensboro,738000.0,0.738,3.154,0.004,4.337
237,21,Paducah,666000.0,0.666,1.721,0.685,3.942
238,21,Princeton,315000.0,0.315,2.5,0.035,3.667
239,21,Robinson,432000.0,0.432,2.182,0.001,5.512
240,21,St. Louis,3393000.0,3.393,1.676,1.892,1.873
241,21,Wood River,567000.0,0.567,3.15,0.0,5.023
242,22,Cape Girardeau,873000.0,0.873,2.487,0.031,5.262
243,22,Evansville,765000.0,0.765,2.656,0.0,4.195
244,22,Greenville,675000.0,0.675,1.471,0.21,5.081
245,22,Jonesboro,954000.0,0.954,1.0,4.019,3.807
246,22,Little Rock,2691000.0,2.691,2.718,0.0,4.575
247,22,Owensboro,738000.0,0.738,3.154,0.001,4.623
248,22,Paducah,711000.0,0.711,1.837,0.642,4.076
249,22,Princeton,333000.0,0.333,2.643,0.057,3.868
250,22,Robinson,468000.0,0.468,2.364,0.008,5.257
251,22,St. Louis,3267000.0,3.267,1.621,1.907,1.888
252,22,Wood River,495000.0,0.495,2.75,0.0,5.044
253,23,Cape Girardeau,774000.0,0.774,2.205,0.028,5.253
254,23,Evansville,810000.0,0.81,2.813,0.0,4.207
255,23,Greenville,720000.0,0.72,1.569,0.112,5.336
256,23,Jonesboro,981000.0,0.981,1.009,4.207,3.827
257,23,Little Rock,2502000.0,2.502,2.527,0.0,4.728
258,23,Owensboro,729000.0,0.729,3.115,0.001,4.98
259,23,Paducah,657000.0,0.657,1.698,0.804,3.687
260,23,Princeton,333000.0,0.333,2.643,0.025,4.419
261,23,Robinson,450000.0,0.45,2.273,0.005,4.759
262,23,St. Louis,3411000.0,3.411,1.692,1.911,1.876
263,23,Wood River,612000.0,0.612,3.4,0.0,4.873
264,24,Cape Girardeau,855000.0,0.855,2.436,0.049,5.229
265,24,Evansville,819000.0,0.819,2.844,0.0,3.964
266,24,Greenville,693000.0,0.693,1.51,0.104,5.454
267,24,Jonesboro,990000.0,0.99,1.009,4.296,3.67
268,24,Little Rock,2565000.0,2.565,2.591,0.0,4.485
269,24,Owensboro,819000.0,0.819,3.5,0.003,4.568
270,24,Paducah,630000.0,0.63,1.628,0.809,3.639
271,24,Princeton,306000.0,0.306,2.429,0.081,3.513
272,24,Robinson,405000.0,0.405,2.045,0.004,5.185
273,24,St. Louis,3438000.0,3.438,1.736,1.985,1.842
274,24,Wood River,540000.0,0.54,3.0,0.0,4.962
275,25,Cape Girardeau,792000.0,0.792,2.256,0.028,4.883
