,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
446,40,Paducah,648000.0,0.648,1.6,0.918,3.787
447,40,Princeton,315000.0,0.315,2.5,0.031,4.121
448,40,Robinson,477000.0,0.477,2.304,0.016,5.453
449,40,St. Louis,3357000.0,3.357,1.615,1.998,1.909
450,40,Wood River,585000.0,0.585,3.095,0.0,4.85
451,41,Cape Girardeau,873000.0,0.873,2.366,0.122,4.985
452,41,Evansville,810000.0,0.81,2.727,0.0,3.932
453,41,Greenville,747000.0,0.747,1.566,0.184,5.475
454,41,Jonesboro,927000.0,0.927,1.0,4.398,3.515
455,41,Little Rock,2691000.0,2.691,2.6,0.001,4.664
456,41,Owensboro,738000.0,0.738,3.037,0.02,4.166
457,41,Paducah,639000.0,0.639,1.578,0.858,3.51
458,41,Princeton,324000.0,0.324,2.571,0.056,3.959
459,41,Robinson,450000.0,0.45,2.174,0.009,5.014
460,41,St. Louis,3330000.0,3.33,1.588,2.084,1.773
461,41,Wood River,594000.0,0.594,3.143,0.0,4.606
462,42,Cape Girardeau,864000.0,0.864,2.341,0.092,4.846
463,42,Evansville,855000.0,0.855,2.879,0.0,4.067
464,42,Greenville,711000.0,0.711,1.491,0.111,5.919
465,42,Jonesboro,981000.0,0.981,1.019,4.084,3.523
466,42,Little Rock,2628000.0,2.628,2.539,0.003,4.563
467,42,Owensboro,783000.0,0.783,3.222,0.013,3.889
468,42,Paducah,666000.0,0.666,1.644,1.114,3.082
469,42,Princeton,306000.0,0.306,2.429,0.172,3.273
470,42,Robinson,459000.0,0.459,2.217,0.014,5.638
471,42,St. Louis,3393000.0,3.393,1.611,2.087,1.806
472,42,Wood River,603000.0,0.603,3.19,0.0,4.674
473,43,Cape Girardeau,882000.0,0.882,2.39,0.128,4.75
474,43,Evansville,846000.0,0.846,2.848,0.0,4.625
475,43,Greenville,738000.0,0.738,1.547,0.121,5.802
476,43,Jonesboro,972000.0,0.972,1.0,4.412,3.53
477,43,Little Rock,2709000.0,2.709,2.617,0.0,4.704
478,43,Owensboro,774000.0,0.774,3.185,0.023,4.152
479,43,Paducah,639000.0,0.639,1.578,1.015,3.417
480,43,Princeton,297000.0,0.297,2.357,0.051,3.797
481,43,Robinson,459000.0,0.459,2.217,0.018,4.865
482,43,St. Louis,3420000.0,3.42,1.645,2.007,1.873
483,43,Wood River,549000.0,0.549,2.905,0.0,4.726
484,44,Cape Girardeau,855000.0,0.855,2.317,0.076,5.244
485,44,Evansville,882000.0,0.882,2.97,0.0,4.18
486,44,Greenville,729000.0,0.729,1.528,0.172,5.549
487,44,Jonesboro,945000.0,0.945,1.0,4.28,3.502
488,44,Little Rock,2754000.0,2.754,2.661,0.001,4.627
489,44,Owensboro,774000.0,0.774,3.185,0.014,4.648
490,44,Paducah,666000.0,0.666,1.644,0.783,4.099
491,44,Princeton,351000.0,0.351,2.786,0.056,4.661
492,44,Robinson,486000.0,0.486,2.348,0.01,5.46
493,44,St. Louis,3474000.0,3.474,1.657,2.002,1.862
494,44,Wood River,639000.0,0.639,3.381,0.0,5.255
495,45,Cape Girardeau,837000.0,0.837,2.268,0.112,5.229
496,45,Evansville,846000.0,0.846,2.848,0.0,4.396
497,45,Greenville,783000.0,0.783,1.642,0.245,5.288
498,45,Jonesboro,963000.0,0.963,1.0,4.44,3.885
499,45,Little Rock,2637000.0,2.637,2.548,0.001,4.726
500,45,Owensboro,711000.0,0.711,2.926,0.018,4.348
501,45,Paducah,675000.0,0.675,1.667,0.87,3.978
502,45,Princeton,315000.0,0.315,2.5,0.149,3.342
503,45,Robinson,477000.0,0.477,2.304,0.005,5.008
504,45,St. Louis,3465000.0,3.465,1.652,2.018,1.905
505,45,Wood River,594000.0,0.594,3.143,0.0,4.85
506,46,Cape Girardeau,792000.0,0.792,2.146,0.059,5.243
507,46,Evansville,756000.0,0.756,2.545,0.0,4.129
508,46,Greenville,657000.0,0.657,1.377,0.214,5.12
509,46,Jonesboro,981000.0,0.981,1.038,4.102,3.811
510,46,Little Rock,2736000.0,2.736,2.643,0.003,4.557
511,46,Owensboro,765000.0,0.765,3.148,0.02,4.299
512,46,Paducah,666000.0,0.666,1.644,0.91,3.643
513,46,Princeton,324000.0,0.324,2.571,0.109,4.297
514,46,Robinson,468000.0,0.468,2.261,0.013,5.573
515,46,St. Louis,3429000.0,3.429,1.642,2.024,1.751
516,46,Wood River,603000.0,0.603,3.19,0.0,4.898
517,47,Cape Girardeau,765000.0,0.765,2.073,0.072,5.017
518,47,Evansville,810000.0,0.81,2.727,0.0,3.955
519,47,Greenville,783000.0,0.783,1.642,0.077,6.181
520,47,Jonesboro,954000.0,0.954,1.0,4.483,3.707
521,47,Little Rock,2673000.0,2.673,2.583,0.003,4.832
522,47,Owensboro,738000.0,0.738,3.037,0.018,4.451
523,47,Paducah,630000.0,0.63,1.556,0.936,3.471
524,47,Princeton,333000.0,0.333,2.643,0.104,3.782
525,47,Robinson,441000.0,0.441,2.13,0.008,5.013
526,47,St. Louis,3348000.0,3.348,1.632,2.043,1.85
527,47,Wood River,657000.0,0.657,3.476,0.0,5.086
528,48,Cape Girardeau,828000.0,0.828,2.244,0.131,4.929
529,48,Evansville,864000.0,0.864,2.909,0.0,4.088
530,48,Greenville,738000.0,0.738,1.547,0.089,5.803
531,48,Jonesboro,954000.0,0.954,1.019,4.469,3.607
532,48,Little Rock,2709000.0,2.709,2.617,0.001,4.664
533,48,Owensboro,747000.0,0.747,3.074,0.026,4.284
534,48,Paducah,693000.0,0.693,1.711,0.781,3.902
535,48,Princeton,324000.0,0.324,2.571,0.07,4.137
536,48,Robinson,468000.0,0.468,2.261,0.015,5.245
537,48,St. Louis,3420000.0,3.42,1.645,2.022,1.903
538,48,Wood River,603000.0,0.603,3.19,0.0,4.897
539,49,Cape Girardeau,819000.0,0.819,2.22,0.099,5.077
540,49,Evansville,882000.0,0.882,2.97,0.0,4.447
541,49,Greenville,765000.0,0.765,1.604,0.276,5.506
542,49,Jonesboro,945000.0,0.945,1.0,4.26,3.739
543,49,Little Rock,2754000.0,2.754,2.661,0.002,4.676
544,49,Owensboro,729000.0,0.729,3.0,0.019,4.447
545,49,Paducah,666000.0,0.666,1.644,0.728,4.174
546,49,Princeton,324000.0,0.324,2.571,0.129,3.739
547,49,Robinson,477000.0,0.477,2.304,0.006,5.475
548,49,St. Louis,3339000.0,3.339,1.613,2.033,1.831
549,49,Wood River,621000.0,0.621,3.286,0.0,4.6
