,Iteration,Gates,Bays,Station_Dist,Truck_Speed,Flow,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time,Gate_Time,Bay_Time,Truck_HoS,Fleet
43621,10,3,11,100,35,1062000.0,2.36,0.005,5.685,7,35,14,50
43622,10,3,11,100,45,1188000.0,2.64,0.005,5.415,7,35,14,50
43623,10,3,11,100,55,1359000.0,3.02,0.019,5.06,7,35,14,50
43624,10,3,11,100,65,1368000.0,3.04,0.01,4.444,7,35,14,50
43625,10,3,11,100,75,1602000.0,3.56,0.023,4.586,7,35,14,50
43626,11,3,11,100,25,846000.0,1.88,0.006,6.276,7,35,14,50
43627,11,3,11,100,35,1026000.0,2.28,0.01,6.036,7,35,14,50
43628,11,3,11,100,45,1197000.0,2.66,0.004,5.535,7,35,14,50
43629,11,3,11,100,55,1323000.0,2.94,0.009,5.218,7,35,14,50
43630,11,3,11,100,65,1377000.0,3.06,0.009,4.744,7,35,14,50
43631,11,3,11,100,75,1503000.0,3.34,0.014,4.427,7,35,14,50
43632,12,3,11,100,25,792000.0,1.76,0.001,6.85,7,35,14,50
43633,12,3,11,100,35,918000.0,2.04,0.004,5.981,7,35,14,50
43634,12,3,11,100,45,1089000.0,2.42,0.005,5.921,7,35,14,50
43635,12,3,11,100,55,1251000.0,2.78,0.008,5.395,7,35,14,50
43636,12,3,11,100,65,1341000.0,2.98,0.007,5.162,7,35,14,50
43637,12,3,11,100,75,1368000.0,3.04,0.019,4.645,7,35,14,50
43638,13,3,11,100,25,837000.0,1.86,0.004,6.145,7,35,14,50
43639,13,3,11,100,35,1053000.0,2.34,0.005,6.024,7,35,14,50
43640,13,3,11,100,45,1215000.0,2.7,0.011,5.296,7,35,14,50
43641,13,3,11,100,55,1314000.0,2.92,0.011,4.993,7,35,14,50
43642,13,3,11,100,65,1413000.0,3.14,0.011,4.564,7,35,14,50
43643,13,3,11,100,75,1467000.0,3.26,0.016,4.153,7,35,14,50
43644,14,3,11,100,25,873000.0,1.94,0.004,6.364,7,35,14,50
43645,14,3,11,100,35,1035000.0,2.3,0.005,5.96,7,35,14,50
43646,14,3,11,100,45,1143000.0,2.54,0.01,5.318,7,35,14,50
43647,14,3,11,100,55,1341000.0,2.98,0.012,4.965,7,35,14,50
43648,14,3,11,100,65,1395000.0,3.1,0.021,4.477,7,35,14,50
43649,14,3,11,100,75,1485000.0,3.3,0.028,4.194,7,35,14,50
43650,15,3,11,100,25,774000.0,1.72,0.002,6.69,7,35,14,50
43651,15,3,11,100,35,990000.0,2.2,0.002,5.85,7,35,14,50
43652,15,3,11,100,45,1170000.0,2.6,0.008,5.787,7,35,14,50
43653,15,3,11,100,55,1170000.0,2.6,0.026,4.717,7,35,14,50
43654,15,3,11,100,65,1449000.0,3.22,0.019,5.03,7,35,14,50
43655,15,3,11,100,75,1458000.0,3.24,0.023,4.458,7,35,14,50
43656,16,3,11,100,25,801000.0,1.78,0.003,6.417,7,35,14,50
43657,16,3,11,100,35,972000.0,2.16,0.004,6.13,7,35,14,50
43658,16,3,11,100,45,1125000.0,2.5,0.025,5.289,7,35,14,50
43659,16,3,11,100,55,1251000.0,2.78,0.011,5.272,7,35,14,50
43660,16,3,11,100,65,1341000.0,2.98,0.017,4.862,7,35,14,50
43661,16,3,11,100,75,1395000.0,3.1,0.019,4.308,7,35,14,50
43662,17,3,11,100,25,828000.0,1.84,0.004,6.2,7,35,14,50
43663,17,3,11,100,35,1062000.0,2.36,0.003,5.942,7,35,14,50
43664,17,3,11,100,45,1161000.0,2.58,0.008,5.225,7,35,14,50
43665,17,3,11,100,55,1368000.0,3.04,0.004,5.174,7,35,14,50
43666,17,3,11,100,65,1413000.0,3.14,0.009,4.63,7,35,14,50
43667,17,3,11,100,75,1485000.0,3.3,0.021,4.152,7,35,14,50
43668,18,3,11,100,25,837000.0,1.86,0.002,6.243,7,35,14,50
43669,18,3,11,100,35,1035000.0,2.3,0.008,5.71,7,35,14,50
43670,18,3,11,100,45,1143000.0,2.54,0.009,5.379,7,35,14,50
43671,18,3,11,100,55,1314000.0,2.92,0.021,4.909,7,35,14,50
43672,18,3,11,100,65,1431000.0,3.18,0.025,4.789,7,35,14,50
43673,18,3,11,100,75,1467000.0,3.26,0.035,4.311,7,35,14,50
43674,19,3,11,100,25,846000.0,1.88,0.003,6.852,7,35,14,50
43675,19,3,11,100,35,1071000.0,2.38,0.009,6.16,7,35,14,50
43676,19,3,11,100,45,1161000.0,2.58,0.008,5.382,7,35,14,50
43677,19,3,11,100,55,1278000.0,2.84,0.009,5.193,7,35,14,50
43678,19,3,11,100,65,1449000.0,3.22,0.012,4.867,7,35,14,50
43679,19,3,11,100,75,1521000.0,3.38,0.017,4.461,7,35,14,50
43680,20,3,11,100,25,801000.0,1.78,0.004,6.372,7,35,14,50
43681,20,3,11,100,35,1008000.0,2.24,0.006,5.777,7,35,14,50
43682,20,3,11,100,45,1143000.0,2.54,0.006,5.547,7,35,14,50
43683,20,3,11,100,55,1260000.0,2.8,0.011,5.128,7,35,14,50
43684,20,3,11,100,65,1422000.0,3.16,0.014,4.749,7,35,14,50
43685,20,3,11,100,75,1503000.0,3.34,0.02,4.443,7,35,14,50
43686,21,3,11,100,25,801000.0,1.78,0.004,6.247,7,35,14,50
43687,21,3,11,100,35,1053000.0,2.34,0.013,5.843,7,35,14,50
43688,21,3,11,100,45,1179000.0,2.62,0.011,5.427,7,35,14,50
43689,21,3,11,100,55,1413000.0,3.14,0.01,5.358,7,35,14,50
43690,21,3,11,100,65,1449000.0,3.22,0.008,4.62,7,35,14,50
43691,21,3,11,100,75,1584000.0,3.52,0.009,4.215,7,35,14,50
43692,22,3,11,100,25,765000.0,1.7,0.008,6.044,7,35,14,50
43693,22,3,11,100,35,990000.0,2.2,0.006,6.105,7,35,14,50
43694,22,3,11,100,45,1143000.0,2.54,0.009,5.569,7,35,14,50
43695,22,3,11,100,55,1260000.0,2.8,0.008,5.082,7,35,14,50
43696,22,3,11,100,65,1368000.0,3.04,0.014,4.641,7,35,14,50
43697,22,3,11,100,75,1377000.0,3.06,0.031,4.135,7,35,14,50
43698,23,3,11,100,25,837000.0,1.86,0.003,6.512,7,35,14,50
43699,23,3,11,100,35,1035000.0,2.3,0.006,5.876,7,35,14,50
43700,23,3,11,100,45,1170000.0,2.6,0.009,5.336,7,35,14,50
43701,23,3,11,100,55,1278000.0,2.84,0.006,4.931,7,35,14,50
43702,23,3,11,100,65,1359000.0,3.02,0.014,4.602,7,35,14,50
43703,23,3,11,100,75,1449000.0,3.22,0.028,4.255,7,35,14,50
43704,24,3,11,100,25,747000.0,1.66,0.002,6.309,7,35,14,50
43705,24,3,11,100,35,936000.0,2.08,0.007,5.812,7,35,14,50
43706,24,3,11,100,45,1161000.0,2.58,0.011,5.988,7,35,14,50
43707,24,3,11,100,55,1233000.0,2.74,0.025,5.028,7,35,14,50
43708,24,3,11,100,65,1359000.0,3.02,0.035,4.817,7,35,14,50
43709,24,3,11,100,75,1485000.0,3.3,0.02,4.544,7,35,14,50
43710,25,3,11,100,25,819000.0,1.82,0.003,6.344,7,35,14,50
43711,25,3,11,100,35,1062000.0,2.36,0.006,5.983,7,35,14,50
43712,25,3,11,100,45,1143000.0,2.54,0.007,5.173,7,35,14,50
43713,25,3,11,100,55,1323000.0,2.94,0.033,4.822,7,35,14,50
43714,25,3,11,100,65,1458000.0,3.24,0.025,4.623,7,35,14,50
43715,25,3,11,100,75,1422000.0,3.16,0.041,4.034,7,35,14,50
43716,26,3,11,100,25,801000.0,1.78,0.003,6.779,7,35,14,50
43717,26,3,11,100,35,1008000.0,2.24,0.003,5.973,7,35,14,50
43718,26,3,11,100,45,1179000.0,2.62,0.007,5.444,7,35,14,50
43719,26,3,11,100,55,1251000.0,2.78,0.008,4.95,7,35,14,50
43720,26,3,11,100,65,1377000.0,3.06,0.013,4.767,7,35,14,50
43721,26,3,11,100,75,1503000.0,3.34,0.015,4.589,7,35,14,50
43722,27,3,11,100,25,783000.0,1.74,0.004,6.428,7,35,14,50
43723,27,3,11,100,35,972000.0,2.16,0.014,5.707,7,35,14,50
43724,27,3,11,100,45,1170000.0,2.6,0.011,5.324,7,35,14,50
43725,27,3,11,100,55,1296000.0,2.88,0.008,4.992,7,35,14,50
43726,27,3,11,100,65,1395000.0,3.1,0.012,4.436,7,35,14,50
43727,27,3,11,100,75,1494000.0,3.32,0.012,4.242,7,35,14,50
43728,28,3,11,100,25,837000.0,1.86,0.002,6.679,7,35,14,50
43729,28,3,11,100,35,1062000.0,2.36,0.01,6.145,7,35,14,50
43730,28,3,11,100,45,1143000.0,2.54,0.008,5.59,7,35,14,50
43731,28,3,11,100,55,1287000.0,2.86,0.01,5.09,7,35,14,50
43732,28,3,11,100,65,1332000.0,2.96,0.029,4.541,7,35,14,50
43733,28,3,11,100,75,1539000.0,3.42,0.007,4.568,7,35,14,50
43734,29,3,11,100,25,774000.0,1.72,0.014,6.137,7,35,14,50
43735,29,3,11,100,35,1008000.0,2.24,0.005,6.052,7,35,14,50
43736,29,3,11,100,45,1188000.0,2.64,0.006,5.799,7,35,14,50
43737,29,3,11,100,55,1224000.0,2.72,0.013,4.926,7,35,14,50
43738,29,3,11,100,65,1368000.0,3.04,0.015,4.702,7,35,14,50
43739,29,3,11,100,75,1476000.0,3.28,0.018,4.446,7,35,14,50
43740,0,3,11,150,25,594000.0,1.32,0.006,6.801,7,35,14,50
43741,0,3,11,150,35,747000.0,1.66,0.005,6.766,7,35,14,50
43742,0,3,11,150,45,927000.0,2.06,0.004,6.798,7,35,14,50
43743,0,3,11,150,55,981000.0,2.18,0.019,5.997,7,35,14,50
43744,0,3,11,150,65,1080000.0,2.4,0.005,5.456,7,35,14,50
43745,0,3,11,150,75,1197000.0,2.66,0.006,5.398,7,35,14,50
43746,1,3,11,150,25,639000.0,1.42,0.003,6.524,7,35,14,50
43747,1,3,11,150,35,819000.0,1.82,0.003,6.631,7,35,14,50
43748,1,3,11,150,45,900000.0,2.0,0.004,6.119,7,35,14,50
43749,1,3,11,150,55,1089000.0,2.42,0.004,5.853,7,35,14,50
43750,1,3,11,150,65,1161000.0,2.58,0.004,5.771,7,35,14,50
43751,1,3,11,150,75,1206000.0,2.68,0.011,5.247,7,35,14,50
43752,2,3,11,150,25,657000.0,1.46,0.002,6.748,7,35,14,50
43753,2,3,11,150,35,711000.0,1.58,0.006,6.044,7,35,14,50
43754,2,3,11,150,45,990000.0,2.2,0.002,6.571,7,35,14,50
43755,2,3,11,150,55,1017000.0,2.26,0.009,5.715,7,35,14,50
43756,2,3,11,150,65,1224000.0,2.72,0.003,5.646,7,35,14,50
43757,2,3,11,150,75,1224000.0,2.72,0.008,5.124,7,35,14,50
43758,3,3,11,150,25,666000.0,1.48,0.001,6.476,7,35,14,50
43759,3,3,11,150,35,792000.0,1.76,0.001,6.691,7,35,14,50
43760,3,3,11,150,45,945000.0,2.1,0.007,6.141,7,35,14,50
43761,3,3,11,150,55,1044000.0,2.32,0.005,5.784,7,35,14,50
43762,3,3,11,150,65,1116000.0,2.48,0.006,5.482,7,35,14,50
43763,3,3,11,150,75,1215000.0,2.7,0.01,4.975,7,35,14,50
43764,4,3,11,150,25,576000.0,1.28,0.001,6.422,7,35,14,50
43765,4,3,11,150,35,747000.0,1.66,0.002,6.127,7,35,14,50
43766,4,3,11,150,45,891000.0,1.98,0.004,6.138,7,35,14,50
43767,4,3,11,150,55,1053000.0,2.34,0.005,5.926,7,35,14,50
43768,4,3,11,150,65,1089000.0,2.42,0.023,5.396,7,35,14,50
43769,4,3,11,150,75,1278000.0,2.84,0.007,5.622,7,35,14,50
43770,5,3,11,150,25,639000.0,1.42,0.001,6.599,7,35,14,50
43771,5,3,11,150,35,810000.0,1.8,0.005,6.38,7,35,14,50
43772,5,3,11,150,45,882000.0,1.96,0.001,6.636,7,35,14,50
43773,5,3,11,150,55,1053000.0,2.34,0.007,6.132,7,35,14,50
43774,5,3,11,150,65,1098000.0,2.44,0.005,5.295,7,35,14,50
43775,5,3,11,150,75,1269000.0,2.82,0.019,5.755,7,35,14,50
43776,6,3,11,150,25,648000.0,1.44,0.007,6.194,7,35,14,50
43777,6,3,11,150,35,756000.0,1.68,0.003,6.472,7,35,14,50
43778,6,3,11,150,45,909000.0,2.02,0.007,5.898,7,35,14,50
43779,6,3,11,150,55,1044000.0,2.32,0.003,6.0,7,35,14,50
43780,6,3,11,150,65,1179000.0,2.62,0.004,5.582,7,35,14,50
43781,6,3,11,150,75,1260000.0,2.8,0.007,5.372,7,35,14,50
43782,7,3,11,150,25,675000.0,1.5,0.005,6.89,7,35,14,50
43783,7,3,11,150,35,747000.0,1.66,0.001,6.205,7,35,14,50
43784,7,3,11,150,45,954000.0,2.12,0.004,6.692,7,35,14,50
43785,7,3,11,150,55,1053000.0,2.34,0.005,6.216,7,35,14,50
43786,7,3,11,150,65,1152000.0,2.56,0.009,5.658,7,35,14,50
43787,7,3,11,150,75,1242000.0,2.76,0.009,5.447,7,35,14,50
43788,8,3,11,150,25,621000.0,1.38,0.009,6.083,7,35,14,50
43789,8,3,11,150,35,819000.0,1.82,0.004,6.888,7,35,14,50
43790,8,3,11,150,45,909000.0,2.02,0.004,6.354,7,35,14,50
43791,8,3,11,150,55,1089000.0,2.42,0.007,5.914,7,35,14,50
43792,8,3,11,150,65,1161000.0,2.58,0.01,5.387,7,35,14,50
43793,8,3,11,150,75,1278000.0,2.84,0.004,5.285,7,35,14,50
43794,9,3,11,150,25,630000.0,1.4,0.002,6.688,7,35,14,50
43795,9,3,11,150,35,765000.0,1.7,0.008,6.213,7,35,14,50
43796,9,3,11,150,45,918000.0,2.04,0.004,6.633,7,35,14,50
43797,9,3,11,150,55,1008000.0,2.24,0.005,5.966,7,35,14,50
43798,9,3,11,150,65,1107000.0,2.46,0.01,5.577,7,35,14,50
43799,9,3,11,150,75,1233000.0,2.74,0.026,5.407,7,35,14,50
43800,10,3,11,150,25,675000.0,1.5,0.002,6.608,7,35,14,50
43801,10,3,11,150,35,864000.0,1.92,0.006,6.532,7,35,14,50
43802,10,3,11,150,45,1008000.0,2.24,0.002,6.225,7,35,14,50
43803,10,3,11,150,55,1116000.0,2.48,0.01,5.756,7,35,14,50
43804,10,3,11,150,65,1215000.0,2.7,0.01,5.363,7,35,14,50
43805,10,3,11,150,75,1242000.0,2.76,0.014,4.935,7,35,14,50
43806,11,3,11,150,25,639000.0,1.42,0.0,6.613,7,35,14,50
43807,11,3,11,150,35,774000.0,1.72,0.002,6.483,7,35,14,50
43808,11,3,11,150,45,936000.0,2.08,0.001,5.982,7,35,14,50
43809,11,3,11,150,55,1035000.0,2.3,0.003,5.808,7,35,14,50
43810,11,3,11,150,65,1179000.0,2.62,0.006,5.556,7,35,14,50
43811,11,3,11,150,75,1287000.0,2.86,0.015,5.331,7,35,14,50
43812,12,3,11,150,25,621000.0,1.38,0.003,6.924,7,35,14,50
43813,12,3,11,150,35,738000.0,1.64,0.003,6.398,7,35,14,50
43814,12,3,11,150,45,864000.0,1.92,0.003,6.238,7,35,14,50
43815,12,3,11,150,55,1008000.0,2.24,0.003,6.169,7,35,14,50
43816,12,3,11,150,65,1179000.0,2.62,0.01,5.73,7,35,14,50
43817,12,3,11,150,75,1242000.0,2.76,0.025,5.49,7,35,14,50
43818,13,3,11,150,25,594000.0,1.32,0.003,6.482,7,35,14,50
43819,13,3,11,150,35,774000.0,1.72,0.005,6.816,7,35,14,50
43820,13,3,11,150,45,918000.0,2.04,0.002,6.443,7,35,14,50
43821,13,3,11,150,55,1026000.0,2.28,0.008,5.844,7,35,14,50
43822,13,3,11,150,65,1197000.0,2.66,0.01,5.781,7,35,14,50
43823,13,3,11,150,75,1269000.0,2.82,0.014,5.198,7,35,14,50
43824,14,3,11,150,25,594000.0,1.32,0.0,6.502,7,35,14,50
43825,14,3,11,150,35,711000.0,1.58,0.006,6.388,7,35,14,50
43826,14,3,11,150,45,936000.0,2.08,0.003,6.428,7,35,14,50
43827,14,3,11,150,55,999000.0,2.22,0.004,5.849,7,35,14,50
43828,14,3,11,150,65,1143000.0,2.54,0.004,5.848,7,35,14,50
43829,14,3,11,150,75,1242000.0,2.76,0.013,5.578,7,35,14,50
43830,15,3,11,150,25,657000.0,1.46,0.0,6.914,7,35,14,50
43831,15,3,11,150,35,756000.0,1.68,0.006,6.326,7,35,14,50
43832,15,3,11,150,45,972000.0,2.16,0.007,6.381,7,35,14,50
43833,15,3,11,150,55,1071000.0,2.38,0.002,6.063,7,35,14,50
43834,15,3,11,150,65,1161000.0,2.58,0.006,5.713,7,35,14,50
43835,15,3,11,150,75,1269000.0,2.82,0.01,5.497,7,35,14,50
43836,16,3,11,150,25,639000.0,1.42,0.001,6.193,7,35,14,50
43837,16,3,11,150,35,810000.0,1.8,0.002,6.372,7,35,14,50
43838,16,3,11,150,45,972000.0,2.16,0.005,6.434,7,35,14,50
43839,16,3,11,150,55,1053000.0,2.34,0.002,5.562,7,35,14,50
43840,16,3,11,150,65,1134000.0,2.52,0.006,5.32,7,35,14,50
43841,16,3,11,150,75,1269000.0,2.82,0.01,5.154,7,35,14,50
43842,17,3,11,150,25,648000.0,1.44,0.0,6.658,7,35,14,50
43843,17,3,11,150,35,756000.0,1.68,0.007,6.515,7,35,14,50
43844,17,3,11,150,45,927000.0,2.06,0.002,6.377,7,35,14,50
43845,17,3,11,150,55,1053000.0,2.34,0.003,5.986,7,35,14,50
43846,17,3,11,150,65,1089000.0,2.42,0.005,5.448,7,35,14,50
43847,17,3,11,150,75,1197000.0,2.66,0.009,5.189,7,35,14,50
43848,18,3,11,150,25,630000.0,1.4,0.001,6.896,7,35,14,50
43849,18,3,11,150,35,783000.0,1.74,0.002,6.619,7,35,14,50
43850,18,3,11,150,45,918000.0,2.04,0.004,6.254,7,35,14,50
43851,18,3,11,150,55,1062000.0,2.36,0.008,5.994,7,35,14,50
43852,18,3,11,150,65,1179000.0,2.62,0.006,5.864,7,35,14,50
43853,18,3,11,150,75,1251000.0,2.78,0.009,5.543,7,35,14,50
43854,19,3,11,150,25,585000.0,1.3,0.001,6.351,7,35,14,50
43855,19,3,11,150,35,738000.0,1.64,0.003,6.472,7,35,14,50
43856,19,3,11,150,45,864000.0,1.92,0.004,6.356,7,35,14,50
43857,19,3,11,150,55,1035000.0,2.3,0.005,6.127,7,35,14,50
43858,19,3,11,150,65,1125000.0,2.5,0.004,5.581,7,35,14,50
43859,19,3,11,150,75,1179000.0,2.62,0.009,5.373,7,35,14,50
43860,20,3,11,150,25,702000.0,1.56,0.002,6.478,7,35,14,50
43861,20,3,11,150,35,864000.0,1.92,0.005,6.512,7,35,14,50
43862,20,3,11,150,45,981000.0,2.18,0.005,6.311,7,35,14,50
43863,20,3,11,150,55,1080000.0,2.4,0.004,5.598,7,35,14,50
43864,20,3,11,150,65,1152000.0,2.56,0.011,5.305,7,35,14,50
43865,20,3,11,150,75,1224000.0,2.72,0.011,4.875,7,35,14,50
43866,21,3,11,150,25,630000.0,1.4,0.003,6.387,7,35,14,50
43867,21,3,11,150,35,819000.0,1.82,0.001,6.517,7,35,14,50
43868,21,3,11,150,45,936000.0,2.08,0.003,6.109,7,35,14,50
43869,21,3,11,150,55,1080000.0,2.4,0.01,5.795,7,35,14,50
43870,21,3,11,150,65,1143000.0,2.54,0.008,5.56,7,35,14,50
43871,21,3,11,150,75,1260000.0,2.8,0.014,5.172,7,35,14,50
43872,22,3,11,150,25,702000.0,1.56,0.0,6.712,7,35,14,50
43873,22,3,11,150,35,810000.0,1.8,0.004,6.166,7,35,14,50
43874,22,3,11,150,45,945000.0,2.1,0.009,6.16,7,35,14,50
43875,22,3,11,150,55,1053000.0,2.34,0.004,5.693,7,35,14,50
43876,22,3,11,150,65,1188000.0,2.64,0.007,5.584,7,35,14,50
43877,22,3,11,150,75,1278000.0,2.84,0.015,5.258,7,35,14,50
43878,23,3,11,150,25,666000.0,1.48,0.002,6.626,7,35,14,50
43879,23,3,11,150,35,810000.0,1.8,0.004,6.406,7,35,14,50
43880,23,3,11,150,45,936000.0,2.08,0.009,6.163,7,35,14,50
43881,23,3,11,150,55,1062000.0,2.36,0.011,5.86,7,35,14,50
43882,23,3,11,150,65,1170000.0,2.6,0.008,5.483,7,35,14,50
43883,23,3,11,150,75,1260000.0,2.8,0.006,5.31,7,35,14,50
43884,24,3,11,150,25,666000.0,1.48,0.001,6.543,7,35,14,50
43885,24,3,11,150,35,774000.0,1.72,0.001,6.247,7,35,14,50
43886,24,3,11,150,45,927000.0,2.06,0.004,5.909,7,35,14,50
43887,24,3,11,150,55,1044000.0,2.32,0.009,5.82,7,35,14,50
43888,24,3,11,150,65,1161000.0,2.58,0.01,5.303,7,35,14,50
43889,24,3,11,150,75,1287000.0,2.86,0.022,5.127,7,35,14,50
43890,25,3,11,150,25,666000.0,1.48,0.001,6.61,7,35,14,50
43891,25,3,11,150,35,801000.0,1.78,0.002,6.161,7,35,14,50
43892,25,3,11,150,45,972000.0,2.16,0.004,6.027,7,35,14,50
43893,25,3,11,150,55,1089000.0,2.42,0.006,5.843,7,35,14,50
43894,25,3,11,150,65,1179000.0,2.62,0.005,5.572,7,35,14,50
43895,25,3,11,150,75,1260000.0,2.8,0.007,5.287,7,35,14,50
43896,26,3,11,150,25,612000.0,1.36,0.002,6.386,7,35,14,50
43897,26,3,11,150,35,765000.0,1.7,0.004,6.652,7,35,14,50
43898,26,3,11,150,45,909000.0,2.02,0.003,6.275,7,35,14,50
43899,26,3,11,150,55,1035000.0,2.3,0.005,6.009,7,35,14,50
43900,26,3,11,150,65,1080000.0,2.4,0.008,5.565,7,35,14,50
43901,26,3,11,150,75,1215000.0,2.7,0.006,5.495,7,35,14,50
43902,27,3,11,150,25,585000.0,1.3,0.003,6.565,7,35,14,50
43903,27,3,11,150,35,774000.0,1.72,0.003,6.338,7,35,14,50
43904,27,3,11,150,45,936000.0,2.08,0.005,6.376,7,35,14,50
43905,27,3,11,150,55,1080000.0,2.4,0.006,6.072,7,35,14,50
43906,27,3,11,150,65,1161000.0,2.58,0.006,5.578,7,35,14,50
43907,27,3,11,150,75,1251000.0,2.78,0.006,5.302,7,35,14,50
43908,28,3,11,150,25,612000.0,1.36,0.002,6.208,7,35,14,50
43909,28,3,11,150,35,774000.0,1.72,0.003,6.469,7,35,14,50
43910,28,3,11,150,45,918000.0,2.04,0.002,6.158,7,35,14,50
43911,28,3,11,150,55,1080000.0,2.4,0.003,6.327,7,35,14,50
43912,28,3,11,150,65,1116000.0,2.48,0.006,5.555,7,35,14,50
43913,28,3,11,150,75,1242000.0,2.76,0.009,5.354,7,35,14,50
43914,29,3,11,150,25,711000.0,1.58,0.0,6.367,7,35,14,50
43915,29,3,11,150,35,864000.0,1.92,0.004,6.527,7,35,14,50
43916,29,3,11,150,45,981000.0,2.18,0.004,6.194,7,35,14,50
43917,29,3,11,150,55,1107000.0,2.46,0.006,5.878,7,35,14,50
43918,29,3,11,150,65,1206000.0,2.68,0.006,5.537,7,35,14,50
43919,29,3,11,150,75,1296000.0,2.88,0.009,5.228,7,35,14,50
43920,0,3,11,200,25,522000.0,1.16,0.001,6.46,7,35,14,50
43921,0,3,11,200,35,612000.0,1.36,0.006,6.235,7,35,14,50
43922,0,3,11,200,45,747000.0,1.66,0.001,6.565,7,35,14,50
43923,0,3,11,200,55,882000.0,1.96,0.003,6.566,7,35,14,50
43924,0,3,11,200,65,954000.0,2.12,0.002,5.955,7,35,14,50
43925,0,3,11,200,75,1098000.0,2.44,0.003,6.011,7,35,14,50
43926,1,3,11,200,25,531000.0,1.18,0.001,7.354,7,35,14,50
43927,1,3,11,200,35,594000.0,1.32,0.003,6.354,7,35,14,50
43928,1,3,11,200,45,756000.0,1.68,0.003,6.875,7,35,14,50
43929,1,3,11,200,55,819000.0,1.82,0.004,6.314,7,35,14,50
43930,1,3,11,200,65,873000.0,1.94,0.006,5.975,7,35,14,50
43931,1,3,11,200,75,999000.0,2.22,0.004,5.872,7,35,14,50
43932,2,3,11,200,25,576000.0,1.28,0.001,6.277,7,35,14,50
43933,2,3,11,200,35,693000.0,1.54,0.002,6.406,7,35,14,50
43934,2,3,11,200,45,783000.0,1.74,0.001,6.161,7,35,14,50
43935,2,3,11,200,55,945000.0,2.1,0.004,6.303,7,35,14,50
43936,2,3,11,200,65,1017000.0,2.26,0.005,5.785,7,35,14,50
43937,2,3,11,200,75,1134000.0,2.52,0.012,5.746,7,35,14,50
43938,3,3,11,200,25,567000.0,1.286,0.006,6.711,7,35,14,50
43939,3,3,11,200,35,630000.0,1.4,0.003,6.528,7,35,14,50
43940,3,3,11,200,45,720000.0,1.6,0.001,6.758,7,35,14,50
43941,3,3,11,200,55,837000.0,1.86,0.002,6.172,7,35,14,50
43942,3,3,11,200,65,990000.0,2.2,0.004,6.381,7,35,14,50
43943,3,3,11,200,75,1107000.0,2.46,0.008,5.98,7,35,14,50
43944,4,3,11,200,25,549000.0,1.22,0.002,6.529,7,35,14,50
43945,4,3,11,200,35,630000.0,1.4,0.001,6.609,7,35,14,50
43946,4,3,11,200,45,747000.0,1.66,0.005,6.907,7,35,14,50
43947,4,3,11,200,55,873000.0,1.94,0.007,6.425,7,35,14,50
43948,4,3,11,200,65,945000.0,2.1,0.004,6.367,7,35,14,50
43949,4,3,11,200,75,990000.0,2.2,0.01,5.926,7,35,14,50
43950,5,3,11,200,25,603000.0,1.34,0.002,6.637,7,35,14,50
43951,5,3,11,200,35,711000.0,1.58,0.003,6.528,7,35,14,50
43952,5,3,11,200,45,810000.0,1.8,0.004,6.593,7,35,14,50
43953,5,3,11,200,55,891000.0,1.98,0.004,6.318,7,35,14,50
43954,5,3,11,200,65,1053000.0,2.34,0.008,6.225,7,35,14,50
43955,5,3,11,200,75,1053000.0,2.34,0.013,5.256,7,35,14,50
43956,6,3,11,200,25,603000.0,1.367,0.001,6.485,7,35,14,50
43957,6,3,11,200,35,639000.0,1.42,0.005,6.521,7,35,14,50
43958,6,3,11,200,45,720000.0,1.6,0.003,6.178,7,35,14,50
43959,6,3,11,200,55,864000.0,1.92,0.005,5.988,7,35,14,50
43960,6,3,11,200,65,963000.0,2.14,0.012,5.703,7,35,14,50
43961,6,3,11,200,75,1062000.0,2.36,0.005,5.658,7,35,14,50
43962,7,3,11,200,25,594000.0,1.32,0.006,6.456,7,35,14,50
43963,7,3,11,200,35,657000.0,1.46,0.002,5.918,7,35,14,50
43964,7,3,11,200,45,837000.0,1.86,0.007,6.549,7,35,14,50
43965,7,3,11,200,55,873000.0,1.94,0.003,5.759,7,35,14,50
43966,7,3,11,200,65,972000.0,2.16,0.005,6.021,7,35,14,50
43967,7,3,11,200,75,1053000.0,2.34,0.009,5.508,7,35,14,50
43968,8,3,11,200,25,549000.0,1.298,0.003,6.923,7,35,14,50
43969,8,3,11,200,35,675000.0,1.5,0.001,6.437,7,35,14,50
43970,8,3,11,200,45,810000.0,1.8,0.001,6.094,7,35,14,50
43971,8,3,11,200,55,936000.0,2.08,0.005,6.083,7,35,14,50
43972,8,3,11,200,65,1017000.0,2.26,0.007,5.863,7,35,14,50
43973,8,3,11,200,75,1080000.0,2.4,0.005,5.458,7,35,14,50
43974,9,3,11,200,25,585000.0,1.327,0.006,6.198,7,35,14,50
43975,9,3,11,200,35,657000.0,1.46,0.003,6.377,7,35,14,50
43976,9,3,11,200,45,729000.0,1.62,0.002,6.503,7,35,14,50
43977,9,3,11,200,55,909000.0,2.02,0.005,6.292,7,35,14,50
43978,9,3,11,200,65,1044000.0,2.32,0.003,6.072,7,35,14,50
43979,9,3,11,200,75,1098000.0,2.44,0.004,5.995,7,35,14,50
43980,10,3,11,200,25,666000.0,1.48,0.001,6.222,7,35,14,50
