,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
203,18,Owensboro,945000.0,0.945,3.0,0.033,4.364
204,18,Paducah,657000.0,0.657,1.698,0.912,3.601
205,18,Princeton,369000.0,0.369,1.323,2.748,1.947
206,18,Robinson,486000.0,0.486,2.16,0.011,5.192
207,18,St. Louis,3447000.0,3.447,1.71,1.927,1.894
208,18,Wood River,621000.0,0.621,3.45,0.0,5.217
209,19,Cape Girardeau,801000.0,0.801,2.282,0.083,5.105
210,19,Greenville,459000.0,0.459,2.125,0.009,4.929
211,19,Jonesboro,783000.0,0.783,2.289,0.016,5.543
212,19,Little Rock,2493000.0,2.493,2.565,0.0,4.694
213,19,Memphis,3249000.0,3.249,2.162,0.714,3.961
214,19,Owensboro,927000.0,0.927,2.943,0.041,4.14
215,19,Paducah,657000.0,0.657,1.698,0.783,3.67
216,19,Princeton,360000.0,0.36,1.29,2.839,1.891
217,19,Robinson,459000.0,0.459,2.04,0.009,5.341
218,19,St. Louis,3411000.0,3.411,1.7,1.861,1.904
219,19,Wood River,567000.0,0.567,3.15,0.0,4.083
220,20,Cape Girardeau,774000.0,0.774,2.205,0.098,4.908
221,20,Greenville,522000.0,0.522,2.417,0.007,4.866
222,20,Jonesboro,729000.0,0.729,2.132,0.018,5.297
223,20,Little Rock,2511000.0,2.511,2.583,0.001,4.563
224,20,Memphis,3258000.0,3.258,2.155,0.768,3.725
225,20,Owensboro,837000.0,0.837,2.657,0.055,4.01
226,20,Paducah,675000.0,0.675,1.744,0.67,3.953
227,20,Princeton,360000.0,0.36,1.29,2.767,1.863
228,20,Robinson,513000.0,0.513,2.28,0.01,6.13
229,20,St. Louis,3429000.0,3.429,1.709,1.867,1.864
230,20,Wood River,549000.0,0.549,3.05,0.0,4.718
231,21,Cape Girardeau,864000.0,0.864,2.462,0.056,5.15
232,21,Greenville,468000.0,0.468,2.167,0.009,5.204
233,21,Jonesboro,774000.0,0.774,2.263,0.023,5.294
234,21,Little Rock,2493000.0,2.493,2.565,0.0,4.843
235,21,Memphis,3384000.0,3.384,2.238,0.7,3.873
236,21,Owensboro,927000.0,0.927,2.943,0.02,4.533
237,21,Paducah,729000.0,0.729,1.884,0.663,3.836
238,21,Princeton,351000.0,0.351,1.258,2.427,1.908
239,21,Robinson,477000.0,0.477,2.12,0.009,5.571
240,21,St. Louis,3429000.0,3.429,1.693,1.888,1.966
241,21,Wood River,567000.0,0.567,3.15,0.0,4.389
242,22,Cape Girardeau,792000.0,0.792,2.256,0.12,4.941
243,22,Greenville,468000.0,0.468,2.167,0.01,5.358
244,22,Jonesboro,828000.0,0.828,2.421,0.024,5.284
245,22,Little Rock,2511000.0,2.511,2.583,0.001,4.672
246,22,Memphis,3411000.0,3.411,2.256,0.73,3.899
247,22,Owensboro,864000.0,0.864,2.743,0.025,4.584
248,22,Paducah,639000.0,0.639,1.651,0.786,3.739
249,22,Princeton,351000.0,0.351,1.258,2.389,1.854
250,22,Robinson,495000.0,0.495,2.2,0.011,5.523
251,22,St. Louis,3375000.0,3.375,1.705,1.895,1.977
252,22,Wood River,531000.0,0.531,2.95,0.0,4.536
253,23,Cape Girardeau,810000.0,0.81,2.308,0.06,5.01
254,23,Greenville,531000.0,0.531,2.458,0.016,4.91
255,23,Jonesboro,774000.0,0.774,2.263,0.027,5.153
256,23,Little Rock,2529000.0,2.529,2.602,0.0,4.612
257,23,Memphis,3321000.0,3.321,2.196,0.7,3.991
258,23,Owensboro,909000.0,0.909,2.886,0.031,4.399
259,23,Paducah,630000.0,0.63,1.628,0.868,3.434
260,23,Princeton,360000.0,0.36,1.25,2.608,2.16
261,23,Robinson,513000.0,0.513,2.28,0.019,5.366
262,23,St. Louis,3330000.0,3.33,1.659,1.945,1.825
263,23,Wood River,540000.0,0.54,3.0,0.0,4.69
264,24,Cape Girardeau,774000.0,0.774,2.205,0.068,4.833
265,24,Greenville,522000.0,0.522,2.417,0.016,5.014
266,24,Jonesboro,819000.0,0.819,2.395,0.022,5.464
267,24,Little Rock,2529000.0,2.529,2.602,0.001,4.591
268,24,Memphis,3321000.0,3.321,2.196,0.691,4.127
269,24,Owensboro,909000.0,0.909,2.886,0.045,4.397
270,24,Paducah,657000.0,0.657,1.698,0.797,3.743
271,24,Princeton,333000.0,0.333,1.233,2.577,1.934
272,24,Robinson,477000.0,0.477,2.12,0.008,5.061
273,24,St. Louis,3375000.0,3.375,1.682,1.921,1.814
274,24,Wood River,558000.0,0.558,3.1,0.0,4.853
275,25,Cape Girardeau,783000.0,0.783,2.231,0.067,5.193
276,25,Greenville,504000.0,0.504,2.333,0.011,5.626
277,25,Jonesboro,846000.0,0.846,2.474,0.026,5.853
278,25,Little Rock,2556000.0,2.556,2.63,0.0,4.725
279,25,Memphis,3186000.0,3.186,2.12,0.753,3.844
280,25,Owensboro,936000.0,0.936,2.971,0.055,3.937
281,25,Paducah,639000.0,0.639,1.651,0.732,3.862
282,25,Princeton,342000.0,0.342,1.267,2.522,1.95
283,25,Robinson,513000.0,0.513,2.28,0.001,5.519
284,25,St. Louis,3420000.0,3.42,1.696,1.849,1.941
285,25,Wood River,558000.0,0.558,3.1,0.0,5.068
286,26,Cape Girardeau,846000.0,0.846,2.41,0.076,5.047
287,26,Greenville,522000.0,0.522,2.417,0.019,5.154
288,26,Jonesboro,855000.0,0.855,2.5,0.026,5.518
289,26,Little Rock,2691000.0,2.691,2.769,0.0,4.664
290,26,Memphis,3240000.0,3.24,2.143,0.721,3.859
291,26,Owensboro,936000.0,0.936,2.971,0.025,4.526
292,26,Paducah,657000.0,0.657,1.698,0.796,3.455
293,26,Princeton,360000.0,0.36,1.29,2.662,1.87
294,26,Robinson,522000.0,0.522,2.32,0.021,5.627
295,26,St. Louis,3357000.0,3.357,1.673,1.883,1.92
296,26,Wood River,594000.0,0.594,3.3,0.0,5.374
297,27,Cape Girardeau,774000.0,0.774,2.205,0.088,5.307
298,27,Greenville,549000.0,0.549,2.542,0.015,5.135
299,27,Jonesboro,891000.0,0.891,2.605,0.016,5.844
300,27,Little Rock,2493000.0,2.493,2.565,0.001,4.689
301,27,Memphis,3303000.0,3.303,2.185,0.752,3.828
302,27,Owensboro,900000.0,0.9,2.857,0.041,4.357
303,27,Paducah,684000.0,0.684,1.767,0.832,3.696
304,27,Princeton,369000.0,0.369,1.323,2.653,1.869
305,27,Robinson,486000.0,0.486,2.16,0.007,5.219
306,27,St. Louis,3258000.0,3.258,1.623,1.872,1.945
307,27,Wood River,558000.0,0.558,3.1,0.0,5.125
308,28,Cape Girardeau,747000.0,0.747,2.128,0.077,5.151
309,28,Greenville,495000.0,0.495,2.292,0.016,5.195
310,28,Jonesboro,783000.0,0.783,2.289,0.029,4.989
311,28,Little Rock,2493000.0,2.493,2.565,0.0,4.577
312,28,Memphis,3195000.0,3.195,2.113,0.725,3.887
313,28,Owensboro,873000.0,0.873,2.771,0.032,4.171
314,28,Paducah,639000.0,0.639,1.651,0.721,3.756
315,28,Princeton,360000.0,0.36,1.25,2.911,1.848
316,28,Robinson,513000.0,0.513,2.28,0.012,5.341
317,28,St. Louis,3420000.0,3.42,1.712,1.91,1.95
318,28,Wood River,567000.0,0.567,3.15,0.0,4.988
319,29,Cape Girardeau,801000.0,0.801,2.282,0.102,4.813
320,29,Greenville,477000.0,0.477,2.208,0.021,4.318
321,29,Jonesboro,801000.0,0.801,2.342,0.033,5.759
322,29,Little Rock,2574000.0,2.574,2.648,0.002,4.759
323,29,Memphis,3204000.0,3.204,2.119,0.737,3.905
324,29,Owensboro,882000.0,0.882,2.8,0.054,4.217
325,29,Paducah,657000.0,0.657,1.698,0.705,4.062
326,29,Princeton,360000.0,0.36,1.333,2.8,1.816
327,29,Robinson,468000.0,0.468,2.08,0.008,5.393
328,29,St. Louis,3366000.0,3.366,1.685,1.905,1.947
329,29,Wood River,504000.0,0.504,2.8,0.0,4.282
330,30,Cape Girardeau,783000.0,0.783,2.231,0.051,5.136
331,30,Greenville,531000.0,0.531,2.458,0.005,5.212
332,30,Jonesboro,819000.0,0.819,2.395,0.028,5.298
333,30,Little Rock,2457000.0,2.457,2.528,0.001,4.62
