,Iteration,Group,Flow,Flow_MMgal,Trips_Per_Truck,Gate_Queue_Wait,Driving_Time
443,40,Jonesboro,792000.0,0.792,2.316,0.034,5.419
444,40,Little Rock,2475000.0,2.475,2.546,0.002,4.823
445,40,Memphis,3267000.0,3.267,2.161,0.762,3.742
446,40,Owensboro,720000.0,0.72,3.077,0.011,4.376
447,40,Paducah,657000.0,0.657,1.738,0.795,3.666
448,40,Princeton,315000.0,0.315,2.5,0.089,3.386
449,40,Robinson,450000.0,0.45,2.273,0.012,5.254
450,40,Wood River,3357000.0,3.357,1.601,2.011,2.48
451,41,Cape Girardeau,891000.0,0.891,2.063,0.183,5.122
452,41,Evansville,873000.0,0.873,3.031,0.0,4.569
453,41,Greenville,576000.0,0.576,2.667,0.011,4.515
454,41,Jonesboro,810000.0,0.81,2.368,0.033,4.955
455,41,Little Rock,2574000.0,2.574,2.648,0.0,4.667
456,41,Memphis,3285000.0,3.285,2.173,0.677,3.914
457,41,Owensboro,783000.0,0.783,3.346,0.015,4.864
458,41,Paducah,657000.0,0.657,1.738,0.658,3.922
459,41,Princeton,351000.0,0.351,2.786,0.179,3.686
460,41,Robinson,477000.0,0.477,2.409,0.004,5.466
461,41,Wood River,3366000.0,3.366,1.612,2.028,2.545
462,42,Cape Girardeau,882000.0,0.882,2.042,0.169,5.21
463,42,Evansville,792000.0,0.792,2.75,0.0,4.424
464,42,Greenville,486000.0,0.486,2.25,0.018,4.967
465,42,Jonesboro,837000.0,0.837,2.447,0.019,5.465
466,42,Little Rock,2520000.0,2.52,2.593,0.0,4.587
467,42,Memphis,3321000.0,3.321,2.196,0.713,4.025
468,42,Owensboro,765000.0,0.765,3.269,0.01,4.843
469,42,Paducah,657000.0,0.657,1.738,0.852,3.492
470,42,Princeton,270000.0,0.27,2.143,0.092,3.464
471,42,Robinson,405000.0,0.405,2.045,0.018,5.074
472,42,Wood River,3366000.0,3.366,1.619,1.93,2.513
473,43,Cape Girardeau,909000.0,0.909,2.104,0.222,5.003
474,43,Evansville,819000.0,0.819,2.844,0.0,4.168
475,43,Greenville,468000.0,0.468,2.167,0.023,4.979
476,43,Jonesboro,756000.0,0.756,2.211,0.013,5.471
477,43,Little Rock,2475000.0,2.475,2.546,0.001,4.689
478,43,Memphis,3303000.0,3.303,2.185,0.74,4.054
479,43,Owensboro,738000.0,0.738,3.154,0.013,4.151
480,43,Paducah,693000.0,0.693,1.833,0.447,4.264
481,43,Princeton,279000.0,0.279,2.214,0.152,3.304
482,43,Robinson,477000.0,0.477,2.409,0.022,5.661
483,43,Wood River,3276000.0,3.276,1.549,2.046,2.452
484,44,Cape Girardeau,909000.0,0.909,2.104,0.19,5.056
485,44,Evansville,864000.0,0.864,3.0,0.0,3.962
486,44,Greenville,540000.0,0.54,2.5,0.015,4.791
487,44,Jonesboro,828000.0,0.828,2.421,0.019,5.981
488,44,Little Rock,2538000.0,2.538,2.611,0.0,4.683
489,44,Memphis,3393000.0,3.393,2.244,0.689,3.986
490,44,Owensboro,765000.0,0.765,3.269,0.011,4.738
491,44,Paducah,648000.0,0.648,1.714,0.762,3.527
492,44,Princeton,315000.0,0.315,2.5,0.138,3.599
493,44,Robinson,450000.0,0.45,2.273,0.006,5.303
494,44,Wood River,3321000.0,3.321,1.577,2.032,2.462
495,45,Cape Girardeau,900000.0,0.9,2.083,0.138,4.979
496,45,Evansville,819000.0,0.819,2.844,0.0,4.318
497,45,Greenville,504000.0,0.504,2.333,0.022,4.842
498,45,Jonesboro,792000.0,0.792,2.316,0.027,5.07
499,45,Little Rock,2448000.0,2.448,2.519,0.002,4.438
500,45,Memphis,3213000.0,3.213,2.125,0.68,4.034
501,45,Owensboro,711000.0,0.711,3.038,0.023,4.575
502,45,Paducah,603000.0,0.603,1.595,0.922,3.276
503,45,Princeton,315000.0,0.315,2.5,0.084,3.877
504,45,Robinson,459000.0,0.459,2.318,0.016,5.211
505,45,Wood River,3330000.0,3.33,1.588,1.998,2.399
506,46,Cape Girardeau,918000.0,0.918,2.125,0.206,4.799
507,46,Evansville,891000.0,0.891,3.094,0.0,4.34
508,46,Greenville,495000.0,0.495,2.292,0.003,5.383
509,46,Jonesboro,837000.0,0.837,2.447,0.029,5.546
510,46,Little Rock,2475000.0,2.475,2.546,0.0,4.598
511,46,Memphis,3339000.0,3.339,2.208,0.695,3.952
512,46,Owensboro,657000.0,0.657,2.808,0.01,4.433
513,46,Paducah,657000.0,0.657,1.738,0.684,3.688
514,46,Princeton,324000.0,0.324,2.571,0.084,4.035
515,46,Robinson,513000.0,0.513,2.591,0.015,5.99
516,46,Wood River,3384000.0,3.384,1.621,1.995,2.616
517,47,Cape Girardeau,954000.0,0.954,2.208,0.158,5.159
518,47,Evansville,783000.0,0.783,2.719,0.0,4.083
519,47,Greenville,549000.0,0.549,2.542,0.013,4.973
520,47,Jonesboro,774000.0,0.774,2.263,0.028,5.266
521,47,Little Rock,2610000.0,2.61,2.685,0.0,4.653
522,47,Memphis,3285000.0,3.285,2.173,0.728,4.052
523,47,Owensboro,729000.0,0.729,3.115,0.029,4.519
524,47,Paducah,666000.0,0.666,1.762,0.631,3.831
525,47,Princeton,315000.0,0.315,2.5,0.07,3.883
526,47,Robinson,477000.0,0.477,2.409,0.007,5.321
527,47,Wood River,3339000.0,3.339,1.599,2.03,2.519
528,48,Cape Girardeau,882000.0,0.882,2.042,0.195,5.085
529,48,Evansville,819000.0,0.819,2.844,0.0,4.565
530,48,Greenville,459000.0,0.459,2.125,0.015,4.751
531,48,Jonesboro,783000.0,0.783,2.289,0.023,5.609
532,48,Little Rock,2493000.0,2.493,2.565,0.001,4.741
533,48,Memphis,3240000.0,3.24,2.143,0.722,3.828
534,48,Owensboro,711000.0,0.711,3.038,0.019,4.524
535,48,Paducah,657000.0,0.657,1.738,0.642,3.836
536,48,Princeton,333000.0,0.333,2.643,0.096,3.932
537,48,Robinson,468000.0,0.468,2.364,0.001,5.464
538,48,Wood River,3312000.0,3.312,1.573,2.024,2.51
539,49,Cape Girardeau,918000.0,0.918,2.125,0.171,4.915
540,49,Evansville,801000.0,0.801,2.781,0.0,4.052
541,49,Greenville,522000.0,0.522,2.417,0.01,4.872
542,49,Jonesboro,819000.0,0.819,2.395,0.028,5.405
543,49,Little Rock,2493000.0,2.493,2.565,0.001,4.592
544,49,Memphis,3285000.0,3.285,2.173,0.749,3.869
545,49,Owensboro,765000.0,0.765,3.269,0.015,4.519
546,49,Paducah,567000.0,0.567,1.5,0.656,3.771
547,49,Princeton,324000.0,0.324,2.571,0.132,3.496
548,49,Robinson,441000.0,0.441,2.227,0.01,5.383
549,49,Wood River,3294000.0,3.294,1.578,2.005,2.522
